#{"t_start": 1784295926.6067815, "env_id": "LunarLander-v3"}
r,l,t
-243.879271,342,9.796868
10.199423,192,9.853015
-95.313895,234,9.929137
-172.31862,425,10.105869
-26.975245,218,10.17827
-177.686536,501,10.708156
-106.75819,403,10.882719
52.40417,1000,11.484464
-174.655377,375,11.649044
-49.876345,751,12.324475
62.701311,1000,13.087815
0.022518,300,13.207594
72.258879,218,13.594455
85.144455,1000,14.266374
7.737877,403,14.405774
-50.0172,448,14.566874
82.998293,1000,15.504188
144.858511,1000,16.2183
-84.194051,517,16.742489
-91.690041,330,16.873087
107.685397,1000,17.490531
-111.952967,474,18.023838
-44.369098,458,18.223945
-71.379641,365,18.356205
-79.535275,301,18.474807
-47.609763,357,18.608129
115.560699,752,19.332515
250.534779,727,19.781914
7.50577,284,19.876401
-80.089564,353,20.023834
-77.009182,317,20.150976
-20.778726,398,20.634309
264.013414,481,20.855696
199.904488,511,21.100604
-96.993425,373,21.25043
264.906739,455,21.765601
241.365739,418,21.937404
-26.786506,311,22.05458
-39.300237,506,22.280999
208.372896,490,22.501003
-67.431255,390,22.983987
228.750443,402,23.19384
263.161972,596,23.437723
197.458999,532,23.759186
241.117887,547,24.25862
241.24093,434,24.422926
232.068711,462,24.63653
-84.986225,473,24.812647
176.012303,559,25.376066
267.520128,470,25.539936
195.843583,501,25.771161
245.760784,635,26.108648
238.517822,567,26.720218
193.628578,534,27.016193
266.674361,466,27.186165
252.356315,453,27.347637
265.729733,482,27.853317
269.195256,428,28.009413
1.899963,246,28.083916
209.39182,475,28.313643
237.725199,374,28.489104
-55.71771,336,28.606534
-15.814149,320,29.022597
213.52138,539,29.318131
199.296004,452,29.534842
260.643284,408,29.706272
227.008905,464,29.963732
243.017074,448,30.450494
213.055754,418,30.63341
-10.466634,310,30.731506
223.404865,480,30.923816
2.056332,321,31.030973
10.077085,236,31.414915
-55.038581,286,31.515815
6.381187,304,31.619685
245.741191,365,31.739667
-22.575986,303,31.82523
-9.102997,347,31.944722
-54.738315,270,32.037012
276.284553,371,32.482269
275.287526,338,32.61313
188.873111,783,32.983891
25.135783,240,33.055689
211.511935,383,33.508142
-42.447289,306,33.629234
209.678166,355,33.755186
-4.24012,267,33.841776
-21.105619,308,33.951799
232.742302,383,34.096597
213.368577,413,34.53662
233.974351,406,34.681967
30.533502,262,34.769115
206.37491,508,34.989794
9.797141,304,35.098388
218.233794,505,35.361195
14.627043,316,35.773918
37.531784,280,35.862866
44.258603,298,35.964272
20.500394,1000,36.389358
-3.27146,332,36.804954
213.553761,512,37.007617
-73.626635,316,37.125876
240.89875,383,37.275953
6.644528,222,37.346856
-18.379962,347,37.472201
253.331783,540,38.043243
226.847268,414,38.249153
179.999309,434,38.461867
199.397032,393,38.643219
219.224901,649,39.264309
215.039102,409,39.43057
266.941119,375,39.570318
246.486634,436,39.747654
221.316222,570,40.395537
259.645208,431,40.551106
262.539513,435,40.727686
-65.098316,310,40.844028
193.870359,558,41.109637
193.243623,492,41.633687
9.2866,382,41.769038
237.124186,400,41.939857
187.03918,474,42.162434
184.11556,454,42.372287
200.890235,402,42.840707
256.746641,409,42.978617
-13.105201,1000,43.476276
-24.862095,359,43.618126
155.382799,525,44.125995
-87.804872,258,44.208543
248.514812,437,44.408405
180.860275,385,44.552825
256.049207,384,44.691847
-151.507328,598,45.317625
183.853265,303,45.41855
38.161412,320,45.526281
134.575814,609,45.84895
221.24517,344,46.309135
234.440632,522,46.600602
261.499949,388,46.733547
43.186938,324,46.837407
258.28318,404,46.98496
184.713684,372,47.437966
243.11754,353,47.580806
172.139861,426,47.739598
211.549097,363,47.875328
-54.894516,320,47.989316
158.125034,702,48.740387
19.629698,305,48.837838
257.527679,369,48.965347
-55.670354,287,49.062448
191.184731,509,49.286318
37.793039,274,49.383452
182.97194,563,49.956928
259.348163,382,50.135514
-47.220775,323,50.250727
242.837518,602,50.477794
175.960162,540,51.020317
247.764484,353,51.143387
-30.188137,339,51.269156
26.551977,1000,51.767196
-102.202414,419,52.228228
214.651402,305,52.328251
278.6301,398,52.497072
187.978931,417,52.675759
177.78603,661,52.982777
-67.368534,315,53.410367
198.91993,492,53.625509
25.348559,316,53.732744
-4.619296,323,53.843512
173.184345,569,54.112006
10.484572,317,54.538521
215.937936,522,54.73607
-63.229081,377,54.876428
234.575541,579,55.138217
173.097346,372,55.588071
155.809337,581,55.923566
192.892254,418,56.082221
243.097723,467,56.267625
244.724865,464,56.444553
