#{"t_start": 1784145559.1752927, "env_id": "LunarLander-v3"}
r,l,t
-1.652552,185,17.856065
12.852267,172,17.901495
-73.323857,135,17.935998
-159.685106,234,18.159269
-36.376651,142,18.19684
-97.354463,288,18.298522
-262.844155,155,18.3401
-48.573765,200,18.39718
-6.082982,161,18.593991
-71.060681,176,18.642138
-94.964617,166,18.685802
-285.470506,160,18.728271
-224.194662,266,18.810206
-67.714783,193,19.016438
-197.891261,217,19.077719
-17.012344,170,19.123771
-174.485661,137,19.158735
-5.448417,134,19.193245
-76.012996,167,19.238292
-51.864906,161,19.28007
-174.51944,189,19.485733
-98.80475,186,19.53823
-174.051339,194,19.591221
-14.3487,235,19.659271
20.984567,283,19.896003
-320.726654,185,19.946845
19.143824,231,20.019404
-231.411827,164,20.064195
-129.170176,220,20.129769
-212.301129,170,20.327351
-321.190341,298,20.424626
-283.945517,293,20.52094
-267.58134,338,20.633899
-267.076035,422,20.944963
-3.116436,215,21.005386
-209.389066,242,21.075871
-51.353917,279,21.322357
-236.263409,211,21.38191
-59.488684,184,21.431969
-20.643177,276,21.520407
139.895498,1000,22.396917
-35.345735,300,22.49963
135.250574,1000,23.213788
-210.551683,180,23.414356
-386.84346,298,23.513466
-95.732693,204,23.572051
64.515121,1000,24.997899
91.34174,1000,25.936175
-377.420282,507,26.30414
-208.996103,278,26.389378
-326.117095,374,26.526456
-179.278232,216,26.589065
-267.458176,278,26.836209
-94.076198,217,26.90309
-36.331109,232,26.97222
-27.600962,199,27.028874
-304.205484,272,27.269439
-72.65283,236,27.337908
80.263615,1000,28.022564
-225.074509,346,28.150681
-78.654538,319,28.26332
-168.298747,306,28.51447
-216.728699,242,28.593609
17.929261,173,28.641896
-169.7424,360,28.771886
-216.769977,289,29.016077
-328.937635,432,29.164418
18.693092,270,29.252966
-120.923502,335,29.517064
-139.839871,424,29.671107
-94.111777,213,29.733852
8.028134,286,29.984182
16.214317,1000,30.584256
-112.529221,414,30.762549
-52.388522,419,30.951736
136.510307,1000,31.637722
-35.539327,299,31.892709
-37.629635,417,32.051927
-54.33059,501,32.445637
-152.564729,1000,33.137869
-57.397224,389,33.264929
-75.290251,709,33.826759
-34.596097,233,33.895846
-68.301248,684,34.348513
133.326409,1000,35.157208
-162.447571,584,35.389622
57.617991,1000,36.44779
54.068338,1000,37.100228
25.338,1000,37.906837
29.274862,1000,38.901603
17.067817,1000,39.530411
-33.355022,1000,40.403288
-72.051815,1000,42.559555
44.429102,1000,43.275489
-47.074733,1000,44.337389
10.709912,1000,45.232409
-57.739105,1000,46.006372
-33.048267,1000,46.906187
-78.861873,1000,47.995752
-85.778452,1000,48.976622
-52.126472,1000,49.90966
31.154679,1000,50.718485
44.399092,1000,51.556888
-105.39445,662,52.058795
-110.762086,745,52.641515
-2.021842,1000,53.309
-142.814979,989,54.116677
-39.930646,1000,54.853905
-42.426288,1000,55.540182
4.329168,1000,56.465207
-27.807097,1000,57.257004
-51.571184,1000,57.925969
-9.411765,1000,59.134078
28.732156,1000,60.159552
84.139143,946,60.696819
-4.950175,1000,61.763843
8.147159,1000,62.554771
1.622055,1000,63.452383
