#{"t_start": 1784295168.3689306, "env_id": "LunarLander-v3"}
r,l,t
-55.007886,76,4.549901
-88.221323,70,4.567613
-71.205136,94,4.591685
-59.015581,143,4.630362
-71.818371,133,4.664741
-42.822965,108,4.86934
-305.462442,195,4.925138
-72.365852,149,4.966042
-100.977982,251,5.042278
-62.091803,87,5.065268
-154.716647,128,5.098791
-1.655414,87,5.121024
-247.172679,141,5.159628
-159.31113,162,5.204735
-82.710851,129,5.238504
-270.074237,103,5.265059
-220.671138,120,5.29669
-109.130541,76,5.315063
-188.882854,135,5.350443
-34.653771,101,5.376384
-99.683269,192,5.601777
-45.371604,116,5.632367
-55.390476,96,5.656614
-72.399365,118,5.688102
-80.134455,118,5.718928
-183.714631,124,5.751618
-28.41677,131,5.785346
5.768122,139,5.822581
-124.252552,145,5.862075
-80.155159,139,5.899823
-227.163701,188,5.953941
-14.427183,107,5.98145
-81.930684,105,6.008248
-229.065963,109,6.03691
-113.947079,192,6.090715
-55.629112,119,6.121728
-37.126046,135,6.330485
-177.298243,109,6.359079
-74.507126,144,6.397565
-62.289171,102,6.423862
-46.821277,93,6.447932
-287.36432,105,6.474626
-26.173975,99,6.500783
-242.502605,233,6.572449
-103.132382,133,6.608153
-315.874232,217,6.673079
-241.373901,114,6.703001
-78.665425,87,6.724829
-66.524893,143,6.763437
-80.89829,156,6.806643
-11.214446,69,6.824007
-83.086002,218,7.060069
-27.157321,135,7.09727
-100.039263,148,7.137263
7.764237,221,7.204532
-128.311913,194,7.259744
-82.003641,175,7.308044
-117.210444,191,7.361536
-32.067329,236,7.436188
-23.400844,209,7.496524
-95.731336,268,7.583099
-102.138555,199,7.816794
-53.080734,173,7.865821
-75.17507,175,7.916582
-203.265821,139,7.954602
-86.181893,141,7.993217
-4.711435,152,8.034997
-19.093171,139,8.072861
-211.907324,120,8.103532
-325.795753,108,8.133013
-54.054685,88,8.155521
28.921273,133,8.191211
2.626338,165,8.238116
-63.289175,137,8.27486
-183.457597,163,8.320361
-24.874865,195,8.545637
-150.133055,104,8.574364
18.588783,1000,9.289443
-345.51484,243,9.372292
-200.708833,174,9.423065
-11.06881,136,9.460073
42.589465,155,9.50239
-92.157136,77,9.522153
48.112524,193,9.751913
-234.478117,164,9.797433
-259.867707,173,9.845029
-117.970503,278,9.939537
-18.617483,142,9.978715
-158.304639,213,10.042039
-355.852021,205,10.101099
-309.128456,314,10.206994
-396.04968,206,10.269502
-193.346431,274,10.357443
-92.977964,258,10.613469
-68.265469,242,10.69394
-164.511145,285,10.794164
-12.524135,398,10.961413
-29.523137,103,10.989112
-229.981297,353,11.129484
-257.973614,251,11.20798
-125.50024,189,11.263512
4.585308,135,11.472494
-112.148896,187,11.525476
-78.267981,157,11.568674
-87.519194,250,11.65396
-219.432732,161,11.697859
13.230694,117,11.729865
-243.531555,165,11.777242
-227.409244,212,11.84021
-334.618978,338,11.965419
-315.148322,187,12.020576
-262.26608,216,12.258013
-306.142821,249,12.335534
-255.18226,180,12.387093
-398.144245,308,12.498154
-187.300337,153,12.54053
-92.848417,238,12.615776
-75.408415,203,12.676982
85.680872,1000,13.517992
-262.000209,193,13.575179
-106.927767,329,13.703805
-351.826923,328,13.821514
-32.834216,220,13.888904
-268.518356,192,13.945485
78.191266,1000,14.766387
114.014752,1000,15.303396
-80.15601,282,15.404517
-131.478565,469,15.816653
-203.008391,315,15.948278
-258.642115,199,16.007944
-22.569376,239,16.087914
-67.610238,288,16.185388
-85.266229,296,16.287144
-297.271838,259,16.366576
-4.388624,229,16.614895
-210.355488,260,16.695566
-213.573153,181,16.747143
92.856736,1000,17.421581
-41.57082,285,17.523438
-53.994672,319,17.814592
-95.81805,355,17.957321
-10.685291,303,18.067209
-238.697989,443,18.237062
-114.154032,442,18.426775
37.584976,1000,19.497876
-92.248917,1000,20.208913
6.858208,199,20.26806
-165.607313,193,20.323741
-222.374318,601,20.847461
-102.5306,859,21.268147
-146.133028,501,21.515443
61.047467,1000,22.507387
-69.581457,554,22.81449
-144.038313,448,23.026425
-83.098701,553,23.47805
-141.109343,209,23.539778
-22.397115,1000,24.048302
-77.175333,528,24.31139
25.877128,1000,25.345164
-43.449802,473,25.520547
-77.896621,715,26.187115
101.453352,1000,26.993255
71.185227,1000,27.868002
128.79051,1000,28.607921
134.848808,1000,29.541178
-119.490109,631,29.83092
77.974818,1000,30.790571
55.591808,1000,31.863436
52.401268,1000,32.675437
67.009852,1000,33.670366
88.268882,1000,34.302066
74.773492,1000,35.25108
-118.014086,736,35.712012
76.113077,1000,36.570164
-110.235662,540,36.770379
49.094621,1000,37.443121
94.336892,1000,38.377085
87.122,1000,38.998361
-51.307266,640,39.462234
-93.229145,591,39.70444
54.544974,1000,40.50437
63.595339,1000,41.455781
44.971361,1000,42.095114
84.954638,1000,42.918977
95.902128,1000,43.685624
98.619037,1000,44.474234
-97.918344,493,44.677657
49.330466,1000,45.632659
-63.687633,509,45.900543
186.627606,473,46.116448
57.12536,1000,47.022066
101.018793,1000,47.762578
-55.630556,519,48.053189
149.884317,1000,48.917363
136.508498,1000,49.411355
179.569941,531,49.798587
133.941568,1000,50.348355
229.870946,628,50.602199
15.469045,1000,51.448406
174.158154,569,51.698811
139.714916,985,52.67679
131.253064,1000,53.497502
-101.773208,442,53.708435
150.58232,1000,54.647972
124.635261,473,54.851193
160.33531,571,55.1041
-71.406752,414,55.268073
188.521006,610,55.749193
106.401753,1000,56.353209
104.9626,1000,57.08953
141.674738,505,57.342989
182.306099,431,57.543701
82.031848,1000,58.474538
32.220565,1000,59.394122
