evaluation_id,algorithm,episode_id,seed,total_reward,episode_length,outcome,success,truncated,final_step_reward,final_x,final_y,final_vx,final_vy,final_angle,final_angular_velocity,left_contact,right_contact,fuel_proxy,action_0_count,action_1_count,action_2_count,action_3_count
ppo_optuna_final_100,PPO,0,10000,213.8632251081255,446,success,True,False,100.0,-0.09898319095373154,-0.001318886294029653,0.0,0.0,-0.00040929080569185317,0.0,1.0,0.0,75.80999999999973,97,59,242,48
ppo_optuna_final_100,PPO,1,10001,266.5184039704541,329,success,True,False,100.0,-0.08058013767004013,-0.0014440560480579734,0.0,0.0,0.00031780978315509856,0.0,1.0,1.0,50.519999999999925,76,50,159,44
ppo_optuna_final_100,PPO,2,10002,295.4099213495663,297,success,True,False,100.0,-0.06342916190624237,-0.0013542198576033115,0.0,0.0,-0.0009796451777219772,0.0,1.0,1.0,44.75999999999999,56,50,139,52
ppo_optuna_final_100,PPO,3,10003,251.1070478951121,248,success,True,False,100.0,0.06234560161828995,-0.0013721012510359287,0.0,0.0,0.0008086062152869999,0.0,1.0,1.0,35.73000000000006,47,46,110,45
ppo_optuna_final_100,PPO,4,10004,260.09738017348064,279,success,True,False,100.0,-0.011199092492461205,-0.0011967206373810768,0.0,0.0,-8.289200923172757e-05,0.0,1.0,1.0,43.07999999999999,49,48,134,48
ppo_optuna_final_100,PPO,5,10005,245.05294516099082,262,success,True,False,100.0,0.0891382247209549,-0.001060857786796987,0.0,0.0,0.001996556995436549,0.0,1.0,1.0,37.170000000000044,49,50,114,49
ppo_optuna_final_100,PPO,6,10006,256.3331918847572,380,success,True,False,100.0,0.07930650562047958,-0.0008788967388682067,0.0,0.0,-0.002247543539851904,0.0,1.0,1.0,56.84999999999993,87,61,178,54
ppo_optuna_final_100,PPO,7,10007,263.1544213288995,266,success,True,False,100.0,0.1031457930803299,-0.001396419946104288,0.0,0.0,0.000706359394825995,0.0,0.0,1.0,38.40000000000004,48,48,118,52
ppo_optuna_final_100,PPO,8,10008,246.84255472911923,267,success,True,False,100.0,-0.009911155328154564,-0.0012857699766755104,0.0,0.0,0.0003469134389888495,0.0,1.0,1.0,41.64000000000001,40,50,129,48
ppo_optuna_final_100,PPO,9,10009,113.48302114354516,1000,truncated,False,True,-0.11000304162325847,0.2917703688144684,-0.040780797600746155,0.0017351616406813264,-0.00031055969884619117,-0.29231324791908264,-0.000586153008043766,1.0,1.0,58.830000000000204,515,268,164,53
ppo_optuna_final_100,PPO,10,10010,279.8086034698802,384,success,True,False,100.0,-0.013724136166274548,-0.0006665015243925154,0.0,0.0,3.9611582906218246e-05,0.0,1.0,1.0,65.72999999999986,56,63,207,58
ppo_optuna_final_100,PPO,11,10011,267.1997437282591,371,success,True,False,100.0,-0.03236961364746094,-0.0012697482015937567,0.0,0.0,-0.000649210240226239,0.0,1.0,1.0,61.34999999999988,72,53,194,52
ppo_optuna_final_100,PPO,12,10012,254.26161407037074,346,success,True,False,100.0,0.10670299828052521,-0.0007115626358427107,0.0,0.0,-0.0007034158916212618,0.0,0.0,1.0,52.499999999999964,72,55,164,55
ppo_optuna_final_100,PPO,13,10013,304.6739664606399,258,success,True,False,100.0,0.029165934771299362,-0.0006116056465543807,0.0,0.0,0.002388442400842905,0.0,1.0,1.0,34.80000000000007,70,38,108,42
ppo_optuna_final_100,PPO,14,10014,236.69674751807116,363,success,True,False,100.0,0.14929895102977753,-0.005348780192434788,0.0,0.0,-0.0305973868817091,0.0,1.0,1.0,52.109999999999964,84,64,162,53
ppo_optuna_final_100,PPO,15,10015,238.98596705567488,313,success,True,False,100.0,-0.06015739589929581,-0.0008030796307139099,0.0,0.0,0.0020772437565028667,0.0,1.0,1.0,49.10999999999996,53,54,153,53
ppo_optuna_final_100,PPO,16,10016,241.00092106841814,264,success,True,False,100.0,0.00154876708984375,-0.00021410227054730058,0.0,0.0,0.0033826734870672226,0.0,1.0,1.0,42.48000000000002,36,46,132,50
ppo_optuna_final_100,PPO,17,10017,280.6821247029404,234,success,True,False,100.0,0.06386937946081161,-0.0003945612988900393,0.0,0.0,-0.0008924253634177148,0.0,1.0,1.0,38.10000000000003,44,36,120,34
ppo_optuna_final_100,PPO,18,10018,260.3371436901368,297,success,True,False,100.0,0.006004714872688055,-0.0009969496168196201,0.0,0.0,0.001340474933385849,0.0,1.0,1.0,49.34999999999998,38,51,154,54
ppo_optuna_final_100,PPO,19,10019,231.08251196989437,346,success,True,False,100.0,-0.0177441593259573,-0.00116324657574296,0.0,0.0,0.001640568021684885,0.0,1.0,1.0,55.67999999999992,56,59,174,57
ppo_optuna_final_100,PPO,20,10020,280.22936698031526,238,success,True,False,100.0,0.15409985184669495,-0.0018197798635810614,0.0,0.0,-0.004612176679074764,0.0,1.0,1.0,34.02000000000007,49,43,105,41
ppo_optuna_final_100,PPO,21,10021,273.54993628761514,380,success,True,False,100.0,-0.021210193634033203,-0.0012764716520905495,0.0,0.0,0.000765431032050401,0.0,1.0,1.0,65.03999999999986,57,61,205,57
ppo_optuna_final_100,PPO,22,10022,225.87500176995647,393,success,True,False,100.0,-0.10357494652271271,-0.0008608365315012634,0.0,0.0,-0.0006295258062891662,0.0,1.0,1.0,62.27999999999984,90,56,197,50
ppo_optuna_final_100,PPO,23,10023,240.32825776642062,278,success,True,False,100.0,0.018183326348662376,-0.0009529257076792419,0.0,0.0,-0.0026995374355465174,0.0,1.0,1.0,39.78000000000003,50,54,122,52
ppo_optuna_final_100,PPO,24,10024,295.13281338830336,274,success,True,False,100.0,-0.06653013080358505,-0.0005902552511543036,0.0,0.0,0.003314367262646556,0.0,1.0,1.0,37.200000000000045,78,39,116,41
ppo_optuna_final_100,PPO,25,10025,259.32321485914963,282,success,True,False,100.0,-0.05333881452679634,-0.0011116409441456199,0.0,0.0,0.002407895866781473,0.0,1.0,1.0,43.04999999999999,62,43,135,42
ppo_optuna_final_100,PPO,26,10026,214.53875777611108,278,success,True,False,100.0,0.17200298607349396,-0.00825361255556345,0.0,0.0,-0.06366605311632156,0.0,1.0,1.0,34.83000000000007,71,53,106,48
ppo_optuna_final_100,PPO,27,10027,270.8337039243387,254,success,True,False,100.0,0.04118518903851509,-0.0011903548147529364,0.0,0.0,-0.0005692694685421884,0.0,1.0,1.0,41.88000000000002,37,43,131,43
ppo_optuna_final_100,PPO,28,10028,254.71780659983875,238,success,True,False,100.0,0.04688072204589844,-0.00020340918854344636,0.0,0.0,0.006433022674173117,0.0,1.0,1.0,37.380000000000045,36,43,116,43
ppo_optuna_final_100,PPO,29,10029,253.3251249249733,353,success,True,False,100.0,-0.0022775649558752775,-0.001125230803154409,0.0,0.0,-0.002436334267258644,0.0,1.0,1.0,53.27999999999994,71,59,166,57
ppo_optuna_final_100,PPO,30,10030,251.69653216459955,338,success,True,False,100.0,-0.06484432518482208,-0.0006454014801420271,0.0,0.0,-0.00016522798978257924,0.0,1.0,1.0,59.06999999999987,52,52,187,47
ppo_optuna_final_100,PPO,31,10031,238.6181898769338,342,success,True,False,100.0,0.0048735616728663445,-0.0007332706591114402,0.0,0.0,-0.002591367345303297,0.0,1.0,1.0,53.06999999999995,58,61,165,58
ppo_optuna_final_100,PPO,32,10032,272.52342776180967,349,success,True,False,100.0,-0.007152366451919079,-0.001094117178581655,0.0,0.0,-0.0021617605816572905,0.0,1.0,1.0,58.64999999999991,50,58,184,57
ppo_optuna_final_100,PPO,33,10033,260.25488687356267,324,success,True,False,100.0,-0.13370132446289062,0.001135549508035183,0.0,0.0,-0.010955289006233215,0.0,1.0,1.0,53.60999999999991,67,45,170,42
ppo_optuna_final_100,PPO,34,10034,266.86381873013784,341,success,True,False,100.0,-0.014839744195342064,-0.0013548636343330145,0.0,0.0,-0.00045833206968382,0.0,1.0,1.0,57.47999999999992,45,58,180,58
ppo_optuna_final_100,PPO,35,10035,281.0891250180006,364,success,True,False,100.0,-0.13358649611473083,-0.0012584829237312078,0.0,0.0,0.008564877323806286,0.0,1.0,1.0,57.50999999999986,85,50,182,47
ppo_optuna_final_100,PPO,36,10036,242.04850656211678,373,success,True,False,100.0,-0.10776615142822266,-0.0011339926859363914,0.0,0.0,-0.0014315024018287659,0.0,1.0,1.0,65.84999999999982,59,54,209,51
ppo_optuna_final_100,PPO,37,10037,266.4400927771634,252,success,True,False,100.0,-0.01081991195678711,-0.0005677604931406677,0.0,0.0,-0.0026375881861895323,0.0,1.0,1.0,42.93000000000001,36,43,135,38
ppo_optuna_final_100,PPO,38,10038,259.70177454585917,352,success,True,False,100.0,0.07135782390832901,-0.0009742760448716581,0.0,0.0,0.000685138045810163,0.0,1.0,1.0,53.03999999999996,78,55,166,53
ppo_optuna_final_100,PPO,39,10039,264.1343281245123,351,success,True,False,100.0,0.02162904664874077,-0.0010260605486109853,0.0,0.0,0.003055664012208581,0.0,1.0,1.0,58.7999999999999,56,57,185,53
ppo_optuna_final_100,PPO,40,10040,298.4941688714452,270,success,True,False,100.0,-0.012343120761215687,-0.0011906767031177878,0.0,0.0,-0.001787654822692275,0.0,1.0,1.0,36.00000000000006,69,43,111,47
ppo_optuna_final_100,PPO,41,10041,225.62151274410098,427,success,True,False,100.0,-0.10428724437952042,-0.0009171986603178084,0.0,0.0,-0.0031285055447369814,0.0,1.0,0.0,71.24999999999977,95,53,227,52
ppo_optuna_final_100,PPO,42,10042,255.35395181157583,303,success,True,False,100.0,-0.07352151721715927,-0.0012116694124415517,0.0,0.0,-0.000963361409958452,0.0,1.0,1.0,52.829999999999906,54,43,168,38
