#{"t_start": 1784297168.2210674, "env_id": "LunarLander-v3"}
r,l,t
111.427418,1000,49.724005
162.60131,633,50.135431
-22.875903,206,50.509969
209.132904,317,50.616179
13.136276,1000,51.592894
-110.598699,506,51.803349
125.538081,608,52.452968
118.405064,1000,52.986595
145.187548,588,53.730849
175.18279,581,54.001734
68.595776,1000,54.534114
209.25039,930,55.354634
170.188676,958,56.092239
70.434562,1000,57.114589
93.950185,1000,57.730258
-62.4572,523,58.037831
-26.965074,376,58.499317
207.22131,436,58.655676
95.515588,1000,59.172165
177.968291,419,59.667024
-18.710215,125,59.702193
111.457893,1000,60.400678
-35.619005,210,60.463488
194.680825,757,61.223851
-125.975886,131,61.259852
-44.958744,157,61.30256
114.870865,1000,61.785729
-5.429827,199,61.848154
93.373301,1000,62.833384
-102.410242,675,63.210913
-102.450594,593,63.519803
177.731305,328,63.964535
119.969266,1000,64.569522
119.247652,1000,65.655263
89.917358,1000,66.110497
-26.727302,237,66.18456
-98.433899,670,66.544074
80.334673,1000,67.401347
108.55351,1000,68.773615
101.431021,1000,69.551795
147.961345,1000,70.161822
208.544765,330,70.639389
-53.221665,400,70.808596
123.92205,1000,71.592908
103.429346,1000,72.496827
-40.943582,130,72.533008
-53.625833,170,72.579674
-41.858716,122,72.611724
191.270743,449,72.802042
165.175772,925,73.602022
-51.518592,401,73.743203
183.495782,476,74.039116
-79.537798,185,74.094239
-74.364283,162,74.13975
249.694938,428,74.344503
206.673579,405,74.816131
169.61416,551,75.097091
-49.598703,107,75.12609
-160.238378,162,75.172689
-45.889371,141,75.212017
-49.017577,157,75.25455
189.05797,387,75.435338
-42.541058,133,75.472594
-7.81812,206,75.853125
-2.902371,328,75.972834
209.863416,373,76.13256
-36.59096,213,76.200767
236.972412,458,76.39306
91.95921,1000,77.360462
-29.90605,122,77.394519
104.779629,1000,78.050967
-23.131528,242,78.129226
-184.24637,179,78.18221
158.664459,301,78.624306
-48.012927,140,78.661559
-102.181947,177,78.714208
-15.940405,309,78.823124
183.591265,448,79.021479
248.520836,338,79.145132
33.872151,282,79.240681
202.122395,410,79.724771
-99.058431,166,79.772774
100.717497,1000,80.420126
169.612317,325,80.546122
-53.878109,106,80.575429
225.240035,344,81.025104
193.755745,496,81.253686
-48.839566,146,81.292843
149.6786,236,81.370463
-64.814547,156,81.412363
159.354884,388,81.573875
156.566028,699,82.300359
196.678945,574,82.630185
229.17151,303,82.731786
-72.761466,171,82.77629
-69.081013,161,82.819574
252.518613,314,82.935649
-39.443743,149,82.976842
-24.5164,206,83.347915
-64.020993,349,83.46603
247.560579,325,83.579484
-54.550597,168,83.625929
-37.927703,122,83.656685
231.373212,363,83.798974
227.680594,281,83.894266
-32.175433,127,83.928164
-36.291947,180,83.975134
226.024851,300,84.790075
-70.334988,336,84.905386
190.130699,303,84.994419
-15.567683,111,85.0233
-51.014805,109,85.051235
-64.465335,157,85.093155
-169.297269,238,85.165642
235.845904,340,85.297609
-91.826917,220,85.675395
72.24333,1000,86.130335
267.624041,325,86.242386
169.861645,422,86.431991
203.469944,460,86.985186
182.214008,458,87.190956
-29.523194,225,87.256965
182.312315,359,87.371717
-52.421188,103,87.398278
239.030028,311,87.507532
-103.781867,125,87.540183
145.880589,929,88.518867
218.596302,288,88.610495
201.619029,286,88.707287
244.618208,297,88.805227
-48.94179,177,88.852483
-26.142846,132,88.887725
-30.328091,218,88.950582
214.079267,314,89.370371
-49.794745,142,89.408043
-34.198769,171,89.455497
-18.412702,328,89.571913
91.039313,1000,90.024022
-58.080767,260,90.417429
235.38459,271,90.495903
208.448578,996,91.160658
-21.055229,118,91.191851
259.292685,284,91.287905
-46.007793,329,91.71614
-0.076326,209,91.77493
-28.583037,156,91.817944
-52.911351,354,91.945898
-9.177671,281,92.031318
-134.621064,982,92.841935
181.749748,470,93.062773
111.118499,1000,93.399011
-57.198615,155,93.442291
-51.038598,163,93.483951
-63.703742,200,93.537702
-135.541145,156,93.892148
242.767095,318,94.009018
174.034903,670,94.45694
242.948814,308,94.56341
-38.230031,184,94.611106
-60.141609,344,94.735057
6.632468,148,95.086002
-107.128349,279,95.180921
