evaluation_id,algorithm,episode_id,seed,total_reward,episode_length,outcome,success,truncated,final_step_reward,final_x,final_y,final_vx,final_vy,final_angle,final_angular_velocity,left_contact,right_contact,fuel_proxy,action_0_count,action_1_count,action_2_count,action_3_count
ppo_optuna_selection,PPO,0,5000,254.12033258062007,268,success,True,False,100.0,0.005214214324951172,-0.0008498215465806425,0.0,0.0,-0.0008775359019637108,0.0,1.0,1.0,37.05000000000004,104,22,119,23
ppo_optuna_selection,PPO,1,5001,259.76598138544216,267,success,True,False,100.0,-0.04770374298095703,-0.0011357092298567295,0.0,0.0,1.823291131586302e-05,0.0,1.0,1.0,36.03000000000003,119,17,117,14
ppo_optuna_selection,PPO,2,5002,279.8750677053504,230,success,True,False,100.0,-0.011049652472138405,-0.0008663439657539129,0.0,0.0,-0.0006936644203960896,0.0,1.0,1.0,36.54000000000005,65,22,117,26
ppo_optuna_selection,PPO,3,5003,288.9036959749587,225,success,True,False,100.0,-0.03771152347326279,-0.0010521673830226064,0.0,0.0,-0.003204622305929661,0.0,1.0,1.0,32.70000000000008,53,31,102,39
ppo_optuna_selection,PPO,4,5004,255.76989796419096,247,success,True,False,100.0,-0.014268684200942516,-0.0007127785938791931,0.0,0.0,-0.005474346689879894,0.0,1.0,1.0,37.11000000000003,90,20,120,17
ppo_optuna_selection,PPO,5,5005,294.251765235566,236,success,True,False,100.0,-0.04714946821331978,-0.00086566450772807,0.0,0.0,0.002107638167217374,0.0,1.0,1.0,33.03000000000007,71,33,104,28
ppo_optuna_selection,PPO,6,5006,284.1653030015232,227,success,True,False,100.0,0.025963688269257545,-0.0003406309988349676,0.0,0.0,0.0011194123653694987,0.0,1.0,1.0,34.110000000000056,71,22,109,25
ppo_optuna_selection,PPO,7,5007,255.35695922174025,255,success,True,False,100.0,-0.04764080047607422,-0.0009030366200022399,0.0,0.0,-0.004359213635325432,0.0,1.0,1.0,37.02000000000003,101,18,120,16
ppo_optuna_selection,PPO,8,5008,289.7810009810626,230,success,True,False,100.0,-0.01714916154742241,-0.000630309572443366,0.0,0.0,0.004369717091321945,0.0,1.0,1.0,34.95000000000005,55,30,110,35
ppo_optuna_selection,PPO,9,5009,299.12546176756194,241,success,True,False,100.0,0.009673500433564186,-0.0008942032000049949,0.0,0.0,0.002147335559129715,0.0,1.0,1.0,34.77000000000007,72,31,110,28
ppo_optuna_selection,PPO,10,5010,275.4691873156463,240,success,True,False,100.0,-0.006952094845473766,-0.00116496323607862,0.0,0.0,-0.0015918397111818194,0.0,1.0,1.0,34.02000000000006,87,22,109,22
ppo_optuna_selection,PPO,11,5011,250.67248580204904,267,success,True,False,100.0,-0.07417239993810654,-0.0006885313778184354,0.0,0.0,0.001515878364443779,0.0,1.0,1.0,34.89000000000006,112,21,112,22
ppo_optuna_selection,PPO,12,5012,292.35252190289145,265,success,True,False,100.0,-0.02531728707253933,-0.0008223557379096746,0.0,0.0,0.0033222681377083063,0.0,1.0,1.0,36.450000000000024,112,19,118,16
ppo_optuna_selection,PPO,13,5013,241.3430812473951,247,success,True,False,100.0,-0.020170211791992188,-0.0011564875021576881,0.0,0.0,-0.0023937581572681665,0.0,1.0,1.0,37.17000000000004,79,25,119,24
ppo_optuna_selection,PPO,14,5014,282.82937610007696,244,success,True,False,100.0,-0.011232376098632812,-0.0011875652708113194,0.0,0.0,0.0010912736179307103,0.0,1.0,1.0,33.87000000000006,87,27,108,22
ppo_optuna_selection,PPO,15,5015,261.06286147619653,237,success,True,False,100.0,-0.018862437456846237,-0.0008767151739448309,0.0,0.0,0.004232273902744055,0.0,1.0,1.0,36.15000000000005,67,27,115,28
ppo_optuna_selection,PPO,16,5016,258.55583606304003,265,success,True,False,100.0,0.0022166252601891756,-0.0011389994760975242,0.0,0.0,-0.0005315709859132767,0.0,1.0,1.0,33.57000000000006,118,20,108,19
ppo_optuna_selection,PPO,17,5017,286.97944997414527,267,success,True,False,100.0,-0.020412635058164597,-0.0013638758100569248,0.0,0.0,0.00025162415113300085,0.0,1.0,1.0,36.51000000000002,103,22,117,25
ppo_optuna_selection,PPO,18,5018,239.76453128007665,272,success,True,False,100.0,-0.014774131588637829,-0.0011671804822981358,0.0,0.0,0.001729126088321209,0.0,1.0,1.0,34.380000000000074,116,23,110,23
ppo_optuna_selection,PPO,19,5019,264.95465516462366,255,success,True,False,100.0,0.015767479315400124,-0.0005732321878895164,0.0,0.0,-0.004411769099533558,0.0,1.0,1.0,36.60000000000004,97,23,118,17
ppo_optuna_selection,PPO,20,5020,293.4048897534032,256,success,True,False,100.0,0.015683937817811966,-0.0013639474054798484,0.0,0.0,-0.0002801770460791886,0.0,1.0,1.0,35.58000000000005,87,29,113,27
ppo_optuna_selection,PPO,21,5021,-15.43098151113,97,crash,False,False,-100.0,0.060484789311885834,-0.042788196355104446,1.1383414268493652,-6.599824242670138e-09,0.00021804931748192757,9.26455996363984e-08,0.0,1.0,19.380000000000024,0,20,61,16
ppo_optuna_selection,PPO,22,5022,247.3306151039699,249,success,True,False,100.0,-0.0469050407409668,-0.0010659717954695225,0.0,0.0,0.0003743450506590307,0.0,1.0,1.0,36.00000000000003,102,15,117,15
ppo_optuna_selection,PPO,23,5023,268.1679647505276,239,success,True,False,100.0,-0.004478168673813343,-0.0009930157102644444,0.0,0.0,-0.0007227950263768435,0.0,1.0,1.0,34.62000000000005,84,22,111,22
ppo_optuna_selection,PPO,24,5024,277.03156447464164,248,success,True,False,100.0,0.02114267274737358,-0.0011428260477259755,0.0,0.0,-0.002543458016589284,0.0,1.0,1.0,34.860000000000056,85,26,111,26
ppo_optuna_selection,PPO,25,5025,272.9492109909392,248,success,True,False,100.0,-0.04128294065594673,-0.00048246621736325324,0.0,0.0,0.005428980570286512,0.0,1.0,1.0,34.74000000000005,89,25,111,23
ppo_optuna_selection,PPO,26,5026,266.0787552192728,259,success,True,False,100.0,-0.010743141174316406,-0.0011606717016547918,0.0,0.0,0.0014469340676441789,0.0,1.0,1.0,34.35000000000006,95,29,109,26
ppo_optuna_selection,PPO,27,5027,222.9726092827624,243,success,True,False,100.0,-0.08762140572071075,-0.0012114548590034246,0.0,0.0,0.0015645887469872832,0.0,1.0,1.0,33.81000000000007,88,24,108,23
ppo_optuna_selection,PPO,28,5028,274.0801161618734,257,success,True,False,100.0,0.008659839630126953,-0.0004800701281055808,0.0,0.0,0.0036791099701076746,0.0,1.0,1.0,36.450000000000045,86,28,116,27
ppo_optuna_selection,PPO,29,5029,308.147316222476,225,success,True,False,100.0,-0.06736145168542862,-0.0010580325033515692,0.0,0.0,0.0011746821692213416,0.0,1.0,1.0,26.040000000000056,86,24,81,34
ppo_optuna_selection,PPO,30,5030,229.93259348428566,254,success,True,False,100.0,-0.0012497901916503906,-0.001050951424986124,0.0,0.0,-0.0015095338458195329,0.0,1.0,1.0,35.220000000000056,97,23,113,21
ppo_optuna_selection,PPO,31,5031,291.63864796701034,253,success,True,False,100.0,0.023917770013213158,-0.0007735037943348289,0.0,0.0,0.0008917884551919997,0.0,1.0,1.0,38.670000000000016,80,23,124,26
ppo_optuna_selection,PPO,32,5032,282.86695119425843,263,success,True,False,100.0,-0.02980623207986355,-0.0007429981487803161,0.0,0.0,0.0037319681141525507,0.0,1.0,1.0,35.64000000000005,92,31,113,27
ppo_optuna_selection,PPO,33,5033,280.15448752771374,232,success,True,False,100.0,-0.04969225078821182,-0.0001616740191821009,0.0,0.0,-0.0032857994083315134,0.0,1.0,1.0,33.69000000000007,54,30,105,43
ppo_optuna_selection,PPO,34,5034,284.49387065671624,264,success,True,False,100.0,-0.08359269797801971,-0.0010072850855067372,0.0,0.0,0.0036209963727742434,0.0,1.0,1.0,35.700000000000074,73,25,111,55
ppo_optuna_selection,PPO,35,5035,272.2600537009734,247,success,True,False,100.0,0.0016861915355548263,-0.0008831882732920349,0.0,0.0,0.002463542390614748,0.0,1.0,1.0,36.51000000000004,65,32,115,35
ppo_optuna_selection,PPO,36,5036,267.7026878346236,279,success,True,False,100.0,-0.05511217191815376,-0.0007454657461494207,0.0,0.0,0.00025509955594316125,0.0,1.0,1.0,36.180000000000035,126,19,117,17
