evaluation_id,algorithm,episode_id,seed,total_reward,episode_length,outcome,success,truncated,final_step_reward,final_x,final_y,final_vx,final_vy,final_angle,final_angular_velocity,left_contact,right_contact,fuel_proxy,action_0_count,action_1_count,action_2_count,action_3_count
ppo_gamma_focus_005_search,PPO,0,2000,158.1122446661835,714,success,True,False,100.0,-0.4805217683315277,-0.1338285207748413,0.0,0.0,-0.16594572365283966,0.0,1.0,1.0,85.10999999999973,262,85,265,102
ppo_gamma_focus_005_search,PPO,1,2001,228.50342485339698,469,success,True,False,100.0,-0.1893390715122223,-0.0025026702787727118,0.0,0.0,0.01278674229979515,0.0,1.0,1.0,77.69999999999976,57,82,242,88
ppo_gamma_focus_005_search,PPO,2,2002,-66.32544504363904,291,crash,False,False,-100.0,-0.5136206746101379,0.11819702386856079,0.23549452424049377,-0.08917088061571121,-0.6491461396217346,0.054382532835006714,1.0,1.0,49.08,5,76,150,60
ppo_gamma_focus_005_search,PPO,3,2003,220.62333765295477,474,success,True,False,100.0,-0.028273677453398705,-0.00033090353826992214,0.0,0.0,0.00751287117600441,0.0,1.0,1.0,79.37999999999977,60,80,248,86
ppo_gamma_focus_005_search,PPO,4,2004,207.5263136078658,527,success,True,False,100.0,-0.07737664878368378,-0.0008137011318467557,0.0,0.0,0.00018717744387686253,0.0,0.0,0.0,68.45999999999985,171,74,214,68
ppo_gamma_focus_005_search,PPO,5,2005,191.69806841709317,646,success,True,False,100.0,-0.10911455005407333,-0.0005108618643134832,0.0,0.0,-0.003159929998219013,0.0,1.0,0.0,70.31999999999987,246,96,216,88
ppo_gamma_focus_005_search,PPO,6,2006,224.15972197731702,549,success,True,False,100.0,0.1031462699174881,-0.0009588623070158064,0.0,0.0,0.0020499592646956444,0.0,0.0,1.0,84.32999999999974,78,104,260,107
ppo_gamma_focus_005_search,PPO,7,2007,181.2968150642294,608,success,True,False,100.0,-0.34583181142807007,-0.06191517412662506,0.0,0.0,0.2802181541919708,0.0,0.0,0.0,76.52999999999986,145,90,232,141
ppo_gamma_focus_005_search,PPO,8,2008,205.30201244940037,536,success,True,False,100.0,-0.09961433708667755,-0.0012982153566554189,0.0,0.0,0.000533724611159414,0.0,1.0,0.0,85.76999999999974,62,102,265,107
ppo_gamma_focus_005_search,PPO,9,2009,208.8033092101234,523,success,True,False,100.0,-0.06292972713708878,-0.0009633326553739607,0.0,0.0,-0.0006589344702661037,0.0,1.0,0.0,73.73999999999982,108,98,227,90
ppo_gamma_focus_005_search,PPO,10,2010,173.46283940897575,532,success,True,False,100.0,-0.30050143599510193,-0.02916654571890831,0.0,0.0,0.1954190880060196,0.0,0.0,1.0,83.33999999999979,58,87,256,131
ppo_gamma_focus_005_search,PPO,11,2011,-16.986040250494625,361,crash,False,False,-100.0,0.21878385543823242,-0.050020504742860794,0.004485031124204397,-0.0042116972617805,-0.3431994616985321,-0.11414118856191635,1.0,1.0,65.63999999999989,9,79,204,69
ppo_gamma_focus_005_search,PPO,12,2012,218.76247141074174,500,success,True,False,100.0,0.026458263397216797,-0.0005995178362354636,0.0,0.0,0.002348189475014806,0.0,1.0,1.0,79.73999999999977,83,82,249,86
ppo_gamma_focus_005_search,PPO,13,2013,111.68677819640529,622,success,True,False,100.0,-0.3648569583892822,-0.07669200003147125,0.0,0.0,0.3153778314590454,0.0,0.0,0.0,77.93999999999988,130,85,234,173
ppo_gamma_focus_005_search,PPO,14,2014,252.01196148610845,460,success,True,False,100.0,-0.07839155197143555,-0.0008832597522996366,0.0,0.0,-0.004095463547855616,0.0,1.0,1.0,77.66999999999977,58,74,243,85
ppo_gamma_focus_005_search,PPO,15,2015,-4.130477932740263,349,crash,False,False,-100.0,-0.4652840495109558,0.02892359346151352,0.09350244700908661,-0.04001889377832413,0.18312124907970428,0.3323741555213928,1.0,1.0,62.18999999999987,31,55,195,68
ppo_gamma_focus_005_search,PPO,16,2016,217.5900095033687,463,success,True,False,100.0,0.033725835382938385,-0.0007461094646714628,0.0,0.0,-0.0008755323360674083,0.0,1.0,1.0,75.20999999999981,62,83,234,84
ppo_gamma_focus_005_search,PPO,17,2017,227.0654100863905,513,success,True,False,100.0,-0.10015878826379776,-0.0005994820385240018,0.0,0.0,0.006322594825178385,0.0,1.0,1.0,80.21999999999979,62,102,247,102
ppo_gamma_focus_005_search,PPO,18,2018,203.39332042433736,535,success,True,False,100.0,-0.07372637093067169,-0.0010981225641444325,0.0,0.0,0.002277154941111803,0.0,1.0,0.0,71.84999999999982,138,92,222,83
ppo_gamma_focus_005_search,PPO,19,2019,189.44429648846776,501,success,True,False,100.0,-0.11048278957605362,-0.0010370039381086826,0.0,0.0,0.0014484437415376306,0.0,1.0,0.0,77.42999999999978,71,94,239,97
