#{"t_start": 1784295280.8693714, "env_id": "LunarLander-v3"}
r,l,t
-57.616646,121,13.08257
-63.19679,207,13.141734
-247.788037,185,13.192736
-199.404618,195,13.419641
-53.917691,249,13.506414
2.221415,139,13.544604
-142.746123,304,13.646092
-152.506614,159,13.690044
-26.642974,132,13.724923
-221.863878,231,13.794384
-101.802565,291,13.897593
11.108692,193,13.952946
-194.464892,194,14.00886
-235.751067,224,14.250025
-213.086398,195,14.305312
-178.277619,163,14.350914
-77.132391,334,14.464512
-11.640986,289,14.567844
-131.620085,230,14.638379
11.815178,159,14.683386
-63.142186,209,14.748681
-66.769999,225,14.815449
52.416758,1000,15.840085
-198.403129,205,15.90351
-255.860652,204,15.965313
-179.949721,408,16.139003
-218.997902,163,16.186695
-237.471633,262,16.452633
-142.657761,185,16.506961
-257.531585,313,16.619423
-223.68144,215,16.686388
-267.287179,266,16.773938
-230.793146,329,16.907933
-321.784509,290,17.002187
-335.000131,193,17.061802
-76.206072,241,17.316422
71.358096,1000,17.93245
68.644302,1000,18.890557
-196.796331,177,18.942689
-248.230437,180,18.996134
-74.812985,312,19.105849
-228.820507,326,19.21336
-155.546191,224,19.280902
-142.920416,367,19.426629
63.069687,1000,20.554913
-78.344411,366,20.696478
29.33291,1000,21.227468
-183.87699,183,21.454313
-92.620737,235,21.531843
-33.385279,196,21.596875
-187.776454,231,21.669596
90.49439,1000,22.121861
-145.247987,389,22.462656
72.393124,1000,22.96811
65.046821,1000,23.793094
-44.32324,202,23.855737
-23.888584,241,23.937044
99.118923,1000,24.733171
-192.015939,255,24.818606
61.397298,1000,25.62832
-46.366216,210,25.689092
-203.277983,218,25.753153
-189.343557,260,25.832559
-175.151953,170,25.880195
-11.035347,195,25.937546
-20.656727,194,25.99534
-28.131797,460,26.399968
65.528855,1000,26.884226
-225.174149,483,27.123223
-217.38668,248,27.371279
-46.671513,464,27.585762
-36.02535,310,27.696612
-103.072157,435,27.876442
112.906592,1000,28.485358
-117.997892,469,28.719404
-111.39449,334,28.850605
-220.469221,303,28.963387
-44.745642,252,29.043801
-248.839746,248,29.124392
-53.099183,219,29.191846
-83.973983,336,29.501455
-58.493564,232,29.57563
-202.660479,252,29.657518
-22.953612,219,29.726564
-12.883922,366,29.887614
-194.799003,283,29.98433
-40.092581,319,30.11049
-76.819576,243,30.356992
-104.177774,527,30.652344
-93.080804,463,30.888635
-40.607349,443,31.054422
104.421326,1000,31.758719
-28.870453,278,31.84948
96.312714,1000,32.461571
-35.45892,174,32.513394
-20.088612,256,32.764646
-39.288506,261,32.853083
49.975763,1000,33.575941
-46.565823,316,33.689112
-85.423947,173,33.738631
-33.237124,399,34.097799
38.143451,302,34.213509
-27.206105,233,34.290292
-82.372877,246,34.372966
28.099724,229,34.450562
134.809656,1000,35.070348
-14.954966,234,35.142761
4.751806,116,35.174329
-184.736439,263,35.258062
31.48904,1000,35.970558
-32.194723,403,36.304632
-15.589401,317,36.42362
97.460343,1000,37.026224
187.671415,526,37.454147
95.671851,1000,37.960205
118.949956,1000,38.572621
-177.785601,887,39.116393
143.591932,1000,39.585991
14.872801,329,39.882568
-6.752488,283,39.976603
94.550981,1000,40.720332
-75.632144,301,40.83208
187.760255,1000,41.594517
130.35343,1000,42.165078
-3.959019,184,42.217895
164.873655,1000,43.144531
102.408858,1000,43.735642
-54.303988,361,44.056726
97.992451,1000,44.801385
-74.826566,366,44.929389
134.864472,1000,45.678001
-17.791285,202,45.73923
-12.846245,261,45.819716
106.311063,1000,46.348828
107.198647,1000,47.154299
-183.541202,391,47.298486
122.405708,1000,48.074958
177.050245,1000,48.527673
-63.207878,376,48.691665
