#{"t_start": 1784295534.172366, "env_id": "LunarLander-v3"}
r,l,t
-136.124349,100,0.02762
-136.493392,122,0.059006
-63.971389,112,0.086678
-83.039302,107,0.112766
-45.747765,70,0.13006
-71.839676,86,0.151737
-120.432122,104,0.17635
-221.964268,86,0.197263
-144.006323,87,0.219738
-337.997715,141,0.256747
-94.388122,78,0.276134
-69.191647,112,0.303805
-115.622867,54,0.31702
-40.600969,70,0.334157
-312.77192,103,0.360204
-121.911247,83,0.380802
-83.948529,127,0.413402
-329.920648,119,0.442952
-177.151359,65,0.458597
-240.220509,116,0.487406
17.444331,74,0.505748
-295.345559,84,0.837755
-142.277394,149,0.876831
-184.273028,79,0.896557
-67.979729,67,0.913432
-81.509548,95,0.93674
-248.283129,89,0.959692
-294.218703,94,0.982995
-71.391293,63,0.998383
-91.673354,95,1.021378
-120.125753,70,1.038592
-124.95913,99,1.06343
-243.228299,88,1.085591
-324.288996,142,1.122507
-55.207968,83,1.143678
-331.246266,94,1.167022
-133.629944,80,1.186729
-290.609168,112,1.215051
-87.062072,99,1.239981
-382.710449,119,1.269544
-86.286025,65,1.285775
-208.588374,81,1.305388
-62.741247,61,1.320175
-259.654508,86,1.652552
-82.028336,88,1.675281
-141.480293,101,1.701665
-96.680834,83,1.722357
-253.997493,133,1.756724
-100.261257,108,1.784444
-74.971221,100,1.809504
-120.082451,90,1.832141
-131.789781,123,1.863419
-164.642721,144,1.902382
-79.633926,78,1.922221
-114.370814,91,1.944668
-58.385018,93,1.968034
-150.059838,82,1.988235
-203.481597,102,2.01358
-126.23747,131,2.047419
-55.29748,69,2.064205
-120.439638,90,2.086445
-139.011035,109,2.11435
-309.495824,133,2.149614
-505.97718,81,2.169762
-79.775131,70,2.496909
-256.682843,142,2.534854
-90.473656,112,2.563485
-55.983342,73,2.581596
-130.528818,100,2.606904
-182.35058,119,2.637749
-125.743417,102,2.66398
-50.78465,141,2.702622
-78.153014,85,2.723959
-238.668822,166,2.768742
-119.663246,84,2.790087
-62.123196,123,2.821735
-340.531391,127,2.855817
25.36353,93,2.880111
-122.854134,110,2.908208
-98.602411,71,2.925666
-45.876553,79,2.945529
-111.481484,105,2.972091
-46.297039,91,2.995299
-177.553773,134,3.331776
-80.635908,149,3.37116
-105.618523,104,3.39661
-81.453007,74,3.414722
-72.592289,78,3.433603
-267.49441,108,3.461078
-84.998203,81,3.480882
-37.974589,129,3.513607
-85.585253,93,3.536954
-126.073717,99,3.561329
-99.67924,83,3.581942
-225.217997,116,3.610551
-99.321055,136,3.646163
-113.135253,90,3.668238
-129.608308,88,3.690211
-97.725197,174,3.737226
-107.352599,157,3.77807
-132.606479,78,3.797565
