#{"t_start": 1784626413.871989, "env_id": "LunarLander-v3"}
r,l,t
-31.18738,71,13.54671
-55.533473,115,13.575234
-5.35347,86,13.596505
-39.925063,97,13.620722
-51.488293,137,13.65643
-42.457514,130,14.013303
-8.760145,114,14.042306
-45.879475,92,14.066016
-58.946251,104,14.092495
-41.088909,82,14.785219
-67.516133,82,14.805889
-63.510577,93,14.830763
-94.163535,95,14.856055
-35.866047,126,14.888546
-41.308411,95,14.912945
-15.260539,76,14.931996
-44.439025,97,14.957072
0.800051,85,14.978936
-33.78379,116,15.008491
-35.940637,113,15.037062
-15.009694,90,15.059657
-18.656821,82,15.080087
-33.614363,77,15.099378
-53.618525,101,15.124868
-61.417316,88,15.146588
-8.008115,148,15.185418
-42.744561,107,15.532784
-9.704405,131,15.567136
-5.328107,119,15.598871
-32.566544,93,15.624026
-4.168651,99,15.650398
-43.511468,117,15.680949
-54.201404,121,15.714687
-26.066611,124,15.746255
-29.950865,118,15.776407
-57.876995,121,15.808226
-0.349373,87,15.832017
-11.882722,138,15.870834
-53.844202,123,15.90344
-106.141689,107,15.932836
-31.643009,110,15.961873
-55.962659,74,15.981983
-34.110546,162,16.025957
-39.088018,94,16.05091
-42.472628,84,16.397695
-18.262889,112,16.42601
-22.621965,105,16.453085
-66.30208,143,16.489831
-12.511945,91,16.512764
-35.110716,134,16.547153
-12.500556,104,16.57358
-31.317683,108,16.600654
8.619603,94,16.62468
-36.488682,95,16.648498
-34.982034,123,16.67978
-24.105507,129,16.712394
-38.837296,103,16.738495
-9.655963,126,16.770237
-45.842469,162,16.813108
-36.263404,131,16.846861
-47.789936,104,16.875395
-50.921438,116,16.908127
-31.933332,127,17.28188
3.225398,84,17.304144
-54.181649,86,17.327401
-36.48593,127,17.360302
-58.091216,111,17.389889
-20.922696,113,17.42009
-34.705958,107,17.447571
-80.389385,164,17.492192
-9.743386,93,17.51757
12.373364,96,17.542866
-16.60017,104,17.56983
-3.648646,98,17.595299
-47.588894,128,17.631256
-27.979377,89,17.654205
-35.932081,89,17.677294
-6.792526,113,17.70757
-35.7137,92,17.732866
-7.042009,95,17.758818
-46.390464,142,17.796171
-35.510588,103,18.159925
-31.618442,122,18.192237
-39.281867,91,18.21708
-19.024014,116,18.248488
-46.905737,92,18.271927
-9.449061,94,18.296758
-35.296099,101,18.323645
10.601636,119,18.357388
-45.05065,113,18.387085
2.315932,124,18.420219
-23.134261,93,18.445156
-37.669927,82,18.4662
3.640772,105,18.494278
-21.926823,109,18.524222
9.754419,101,18.551374
-12.48864,98,18.576954
-20.638187,120,18.608769
-33.053906,102,18.637992
-21.311255,75,18.658331
-62.126722,110,19.045233
-50.936584,93,19.073532
-27.890531,90,19.102284
-31.299715,132,19.144078
-19.117427,102,19.176364
-24.374729,106,19.211556
-29.42115,99,19.241896
14.075055,89,19.269742
-8.188872,133,19.311092
12.498609,137,19.357142
-7.921874,95,19.387382
-32.750316,116,19.424254
-12.406531,80,19.449444
-1.652781,97,19.479749
-9.539026,127,19.521134
30.832303,138,19.566341
-18.816549,112,19.601218
5.067009,133,19.644465
-24.942792,76,19.668372
-20.58527,107,20.082118
-15.937557,92,20.112757
11.960383,160,20.167395
-35.392623,249,20.264068
19.347051,120,20.303746
8.021838,99,20.336345
18.670395,101,20.368302
-8.791033,110,20.403842
-1.283216,115,20.442225
-38.631166,97,20.472679
-24.485813,94,20.503041
-38.25469,98,20.534896
28.233859,140,20.580049
25.900247,153,20.630064
-1.52961,123,20.668784
-56.866894,97,20.699601
-22.366503,116,20.737518
38.76125,137,21.159515
-15.154469,138,21.205179
2.025768,190,21.27214
20.158696,118,21.310742
11.937866,164,21.368949
-3.827152,144,21.41526
-32.433713,100,21.447509
-19.379969,130,21.488137
37.350408,100,21.519163
17.983529,94,21.548894
37.968693,104,21.581987
-62.009129,116,21.619963
1.598832,124,21.660797
-9.635176,99,21.692771
19.185116,104,21.726137
-39.248847,118,21.763719
21.90345,136,22.183782
7.139497,92,22.211767
-5.83355,139,22.258186
-40.054612,116,22.296749
-63.652635,183,22.361376
87.042815,1000,23.176737
56.722952,1000,24.442506
43.54961,121,24.483387
-36.409669,109,24.521037
-0.305983,79,24.54605
-20.16959,114,24.582263
10.593617,128,24.622996
2.606303,121,24.661182
-24.492173,118,24.698427
38.032371,112,24.734272
3.014012,103,24.767688
-3.185059,92,24.797612
26.200518,145,24.844745
-3.699269,144,24.892621
-21.535099,107,24.925994
20.461231,123,25.340427
-18.069729,111,25.376735
-15.052953,154,25.426347
37.340432,126,25.468446
62.584766,120,25.506787
-14.404348,124,25.546739
-13.018489,114,25.584478
21.782179,126,25.625139
19.237817,123,25.664249
-4.72703,107,25.699712
-5.559173,114,25.735921
-12.976265,124,25.77567
-4.098023,110,25.809363
90.842576,1000,26.849994
9.073096,89,26.876601
-8.219463,138,26.920753
-44.532287,121,26.958872
80.489453,1000,27.75363
-5.219515,140,27.800277
33.730147,145,28.221576
49.575168,159,28.273953
21.172771,93,28.304884
99.792929,1000,30.786402
-2.193736,186,30.852362
23.175755,1000,32.093877
22.74759,141,32.139799
18.957741,160,32.19145
-29.0772,138,32.235096
5.172613,150,32.284685
25.780122,157,32.338644
1.691217,107,32.373509
8.389838,116,32.411073
-14.532157,133,32.45401
106.063853,1000,33.440435
18.087816,138,33.484199
41.453834,155,33.529892
63.36977,1000,34.17365
-41.807974,129,34.211671
5.884064,91,34.237066
47.18703,1000,35.130524
28.132907,128,35.165435
59.628182,1000,36.335266
37.096684,127,36.370581
-26.280229,144,36.40928
7.687904,107,36.438171
15.020743,118,36.469389
72.261944,167,36.514299
44.040473,168,36.560989
42.004584,119,36.593618
57.983201,1000,37.341917
51.978374,167,37.72286
22.554477,116,37.754561
33.239241,192,37.808644
-5.659448,139,37.845884
19.578423,128,37.881149
-0.73423,144,37.919663
38.545806,111,37.949435
24.301956,117,37.981736
49.297235,1000,39.07202
-0.218771,137,39.110672
97.462833,1000,39.852199
-28.705036,135,39.890287
68.351169,136,39.928919
26.015743,150,39.97139
23.388054,148,40.012185
43.868997,139,40.050719
43.290433,161,40.095215
27.0325,158,40.478579
10.46401,154,40.52132
-2.145605,116,40.553257
16.214184,139,40.591085
110.414043,1000,41.192284
40.923654,155,41.235502
9.179867,114,41.26699
13.556916,112,41.297419
-19.647863,126,41.332484
33.630346,138,41.702442
38.000646,142,41.740806
-2.763125,140,41.777885
59.696372,168,41.824986
-1.319544,115,41.8569
35.226807,126,41.89233
95.5043,1000,42.612652
30.631672,135,42.650772
11.728513,140,43.026771
34.446863,143,43.067312
23.028826,130,43.102568
-0.141096,122,43.135354
27.361203,122,43.168657
64.617246,1000,43.786871
25.63225,122,43.821821
60.451536,107,43.851436
56.249556,138,43.88948
22.622892,116,44.25389
49.508469,135,44.290964
-4.504706,139,44.328655
40.462646,153,44.370563
21.444943,115,44.401887
62.81651,1000,44.944182
17.935037,118,44.976669
66.70737,1000,45.869637
78.675892,1000,46.463667
82.697105,1000,47.311552
3.016943,141,47.351112
11.345176,118,47.384011
-12.274839,133,47.421508
-3.218953,1000,49.482166
-4.633773,1000,50.451574
138.995736,1000,50.994987
66.14814,1000,52.089207
37.576199,163,52.138293
23.984383,128,52.173111
106.705425,1000,53.123836
17.699891,168,53.170989
37.34569,177,53.222879
23.390358,140,53.262799
45.973247,154,53.306229
113.836494,1000,53.969993
37.890447,168,54.018256
66.170547,1000,54.949317
61.324377,114,54.980884
-9.824708,151,55.022549
106.687158,1000,55.980183
120.396353,1000,56.592914
98.467649,1000,57.520904
15.155828,152,57.564747
-0.967477,147,57.605653
97.841466,1000,58.173302
100.239001,1000,59.135055
29.07562,174,59.185753
31.65996,173,59.235356
104.687386,1000,59.934973
17.851491,152,59.977336
106.041731,1000,60.83075
-73.420306,142,60.872354
142.533371,1000,61.32212
168.815568,1000,62.14854
120.183067,1000,62.760951
5.960677,162,62.806506
20.66262,170,63.191722
117.127861,1000,63.653983
107.433139,1000,64.602708
142.506453,1000,65.093242
125.746789,1000,65.930938
118.295806,1000,66.56006
44.709349,172,66.609746
22.586833,145,66.649764
-9.023742,160,66.694019
104.030069,1000,68.651471
-164.820777,895,69.129205
69.107147,1000,70.100771
80.245784,1000,70.796915
111.788791,1000,71.715579
-24.431488,1000,72.447798
142.996727,1000,73.407659
-10.61731,175,73.457412
131.810654,1000,73.879015
121.013376,1000,74.787052
118.522108,1000,75.292046
56.748875,141,75.331243
169.893275,1000,76.135429
73.222544,144,76.176429
175.755557,1000,76.605148
113.111484,1000,77.680799
132.64049,1000,78.254593
33.717941,1000,79.222767
133.653697,1000,79.706979
113.780537,1000,80.593499
137.583959,1000,81.044769
140.131691,1000,81.91958
7.386575,139,81.957884
168.353863,1000,82.427694
141.598172,1000,83.374926
150.417522,1000,83.91704
132.263808,1000,84.807925
59.950536,198,84.864335
-125.178688,350,84.985328
120.279368,1000,85.438345
134.295648,1000,87.192273
153.038509,1000,87.731695
152.354737,1000,88.578578
141.198589,1000,89.185143
143.131374,1000,90.046707
157.185021,1000,90.616713
150.741574,1000,91.531362
138.837338,1000,91.966489
-2.243212,166,92.019959
166.622215,1000,92.829946
135.952388,1000,93.262214
13.344991,167,93.635621
161.996465,1000,94.11938
132.509653,1000,94.555441
165.953254,1000,95.443408
32.515797,177,95.494769
64.460473,164,95.541993
111.597793,1000,96.383293
146.24278,1000,96.822122
135.044832,1000,97.644699
135.249634,414,97.807172
143.884418,1000,98.336388
161.947249,1000,99.273676
163.122615,1000,99.721385
36.670728,166,99.767044
125.064081,1000,100.62765
134.863187,1000,101.183676
69.824578,1000,101.988078
153.764837,1000,102.479348
49.003858,181,102.531957
155.845452,1000,104.349567
62.822614,1000,104.899593
61.914847,1000,105.703349
57.995988,162,105.748178
70.402546,1000,106.362974
48.40729,187,106.742488
37.32616,173,106.79071
19.259751,177,106.8391
85.260034,164,106.88465
48.699744,192,106.937843
16.426291,176,106.986712
41.92254,196,107.04146
-9.945139,156,107.083815
157.021612,1000,107.875473
6.570172,182,107.927039
182.46512,1000,108.413164
33.940073,163,108.458434
16.633543,169,108.504658
118.477046,1000,109.263219
146.844159,1000,109.707649
133.277672,1000,110.593959
113.194814,1000,111.109693
33.468216,178,111.160194
144.71661,1000,111.874412
34.685868,184,111.925889
26.352203,144,111.964592
12.935652,176,112.012455
125.757928,1000,112.827404
269.70943,615,113.049877
34.992765,178,113.100034
41.389406,113,113.130173
189.002879,1000,113.89299
196.39726,388,114.022607
173.172967,1000,114.568318
206.298041,1000,115.300049
139.417083,1000,115.736735
-9.241548,154,115.780897
208.934481,1000,116.574286
185.054297,1000,117.299864
96.911892,1000,118.2802
159.314191,1000,118.701046
60.848987,1000,119.670467
170.892558,1000,121.376091
165.238464,1000,122.273609
159.245516,1000,122.721653
129.600262,1000,123.58257
269.767603,527,123.826961
195.994553,1000,124.299507
161.295877,1000,125.141796
141.375103,1000,125.58332
13.154252,289,125.995881
148.263431,1000,126.440302
293.0113,252,126.519257
256.524328,737,126.907955
272.013788,650,127.548774
246.735904,452,127.741896
48.6496,203,127.800403
279.074183,274,127.886618
244.675901,542,128.445443
220.654401,319,128.559518
251.51772,280,128.656116
18.640758,180,128.705989
263.67907,328,128.82114
258.602776,419,128.997167
249.265377,304,129.109232
278.599411,293,129.535417
254.720251,286,129.623038
275.206809,337,129.752886
305.655627,325,129.862332
295.892528,421,130.022401
268.689247,296,130.127036
118.303003,1000,130.945434
276.263928,252,131.022087
223.320364,896,131.373423
252.093358,286,131.804105
235.717386,305,131.907346
283.888933,300,132.019449
233.83973,620,132.270084
270.900981,308,132.370922
-333.066036,146,132.408647
272.59569,273,132.823329
229.526475,280,132.915865
281.76445,316,133.013228
294.71686,311,133.118367
260.031044,279,133.214354
251.962763,291,133.308279
265.632133,297,133.40767
303.648835,284,133.816522
244.054679,271,133.90243
278.845737,279,133.986136
213.975829,599,134.227406
12.205452,120,134.25882
247.804871,256,134.33707
233.191154,279,134.429105
276.237613,278,134.845083
246.461157,311,134.95154
291.383652,314,135.047504
230.023744,310,135.151228
252.88281,284,135.240725
276.5379,263,136.246101
262.829046,277,136.341929
279.001477,246,136.757892
297.792155,258,136.837156
291.479723,257,136.915732
289.600531,276,137.005301
268.075764,308,137.107675
272.318189,694,137.364948
248.215878,553,137.962178
283.697963,480,138.103621
263.335683,322,138.21115
235.458955,334,138.335616
268.613069,314,138.445394
288.216924,334,138.878346
-8.124714,109,138.907199
242.528055,279,138.998026
274.135884,345,139.110523
241.091153,292,139.207064
198.641121,690,139.543746
254.170732,269,140.025876
268.695148,293,140.122774
254.181721,311,140.225044
286.101647,263,140.305764
266.135593,296,140.396262
224.604302,281,140.487086
259.996731,303,140.591846
245.013798,386,141.083357
224.133875,591,141.457928
242.375012,305,141.573719
286.085376,421,141.711435
245.706843,322,141.827415
294.341578,453,142.451382
242.518288,445,142.696851
270.585348,504,143.005965
