#{"t_start": 1784296098.582663, "env_id": "LunarLander-v3"}
r,l,t
265.232809,445,40.352962
254.222066,397,40.512095
220.737824,427,40.690777
277.907615,443,40.860583
259.652807,426,41.358252
236.884813,594,41.640585
207.3345,399,41.800326
242.378347,397,41.98466
232.186738,432,42.141762
223.24325,437,42.648295
237.459924,384,42.809547
208.285962,454,42.995755
200.489848,560,43.295379
215.18322,428,43.790751
-76.298364,333,43.905277
206.837065,435,44.0797
-21.470409,403,44.238721
193.624391,457,44.444936
-104.596087,606,44.980862
212.805269,398,45.133753
-78.436277,375,45.277836
226.188534,485,45.504197
243.018162,421,45.690995
217.310694,489,46.199748
-227.580394,651,46.452439
217.879868,453,46.65164
219.598922,421,46.850152
195.260862,492,47.352475
227.12806,472,47.567173
267.784526,288,47.66211
214.335859,491,47.854622
239.812386,376,47.992111
213.597492,412,48.480593
209.800332,418,48.665565
235.746003,376,48.834224
219.679041,448,49.032573
233.520258,584,49.559382
245.020545,386,49.723753
235.824316,369,49.863716
232.406772,400,50.039143
230.964903,511,50.263355
220.421548,385,50.743217
180.147018,426,50.916993
231.085892,459,51.115325
214.252783,450,51.320181
223.846272,474,51.547782
164.182085,472,52.06418
256.67547,336,52.187011
235.342136,337,52.306447
173.358187,496,52.510982
226.126623,508,52.782639
256.380257,332,53.216193
252.680029,357,53.336689
-102.628229,331,53.470509
253.400156,308,53.574928
208.826002,486,53.81043
-56.510192,242,53.885995
-49.005365,241,54.267276
-21.219192,306,54.382001
264.269033,317,54.495142
231.641677,373,54.633192
205.813979,337,54.76614
-23.445942,303,54.877421
-40.34653,295,55.282541
-75.453809,290,55.381587
201.938166,347,55.517829
205.888228,469,55.72337
250.867098,333,55.830066
