#{"t_start": 1784296218.193013, "env_id": "LunarLander-v3"}
r,l,t
-136.124349,100,0.027783
-136.493392,122,0.058528
-63.971389,112,0.086534
-83.039302,107,0.11327
-45.747765,70,0.130559
-71.839676,86,0.152688
-120.432122,104,0.177894
-221.964268,86,0.198812
-144.006323,87,0.221265
-337.997715,141,0.258034
-94.388122,78,0.277095
-69.191647,112,0.305033
-115.622867,54,0.318145
-40.600969,70,0.335677
-312.77192,103,0.362124
-121.911247,83,0.382253
-83.948529,127,0.41483
-329.920648,119,0.444827
-177.151359,65,0.461144
-240.220509,116,0.489783
17.444331,74,0.509073
-295.345559,84,0.849008
-115.548178,149,0.888597
-184.273028,79,0.908582
2.776293,78,0.928701
-33.901577,64,0.944665
-228.908885,63,0.960537
-387.507267,83,0.981019
-170.145514,78,1.000526
-94.278828,105,1.026793
-3.77841,128,1.059732
-137.050908,115,1.089291
-196.088781,64,1.104861
-99.430596,83,1.126748
-166.42936,98,1.152144
-250.899122,106,1.17944
-140.794544,89,1.202126
-343.468538,87,1.225686
-69.384746,64,1.242371
-101.665346,82,1.262555
-151.579299,63,1.278794
-203.642493,76,1.297428
-90.653136,117,1.32711
-75.288494,64,1.342568
-82.738912,86,1.678775
-71.77634,94,1.702981
-246.197692,141,1.738916
-241.544293,96,1.762686
-101.783651,82,1.783308
-87.872832,91,1.8062
-211.557396,119,1.835899
-104.058578,96,1.859343
26.490745,1000,2.667286
-175.412454,77,2.68773
-128.662087,74,2.706879
-156.372385,100,2.733155
-56.85132,70,3.069479
-135.644788,99,3.095919
-280.682324,99,3.121954
-188.627871,133,3.156987
-185.679482,113,3.186126
-286.714835,83,3.207575
-365.982289,153,3.249085
-224.335597,95,3.273415
-385.427846,125,3.307009
-8.004297,75,3.325719
-123.395574,75,3.344692
-152.646663,131,3.380066
-98.496716,72,3.397561
-60.021894,122,3.430076
-152.51385,95,3.453997
-257.846824,92,3.477667
-84.830007,65,3.493828
4.309086,143,3.532036
-199.667541,95,3.556261
-377.50376,98,3.582094
-69.240223,92,3.923499
-56.829516,97,3.948772
-224.878046,123,3.9818
-79.50426,141,4.019704
-92.13822,102,4.04546
-407.862129,103,4.071521
-248.033249,97,4.095996
-317.628241,97,4.121043
-289.389313,109,4.150061
-205.143214,82,4.170853
-273.756195,113,4.201192
-190.394167,74,4.22033
-261.206392,96,4.246305
-166.526084,82,4.267501
-120.553965,93,4.29072
-238.975561,114,4.321714
-162.483867,169,4.368911
-153.650359,178,4.419095
-147.098354,118,4.450941
-129.581057,91,4.794152
-291.128783,175,4.843585
-311.158544,127,4.877187
10.669296,98,4.903214
-85.605891,120,4.935278
-149.243089,153,4.97719
-112.366297,104,5.005054
-207.924837,189,5.05859
-106.127766,74,5.077945
-255.136217,176,5.127398
-30.867789,103,5.154933
-1.997558,89,5.177936
-280.397284,146,5.21797
-228.76524,93,5.242578
-187.360341,75,5.2622
-257.591471,171,5.311218
-13.160109,95,5.336679
41.647016,105,5.684228
-143.347328,157,5.728384
-295.137745,122,5.760705
-15.400074,118,5.793095
-83.236418,158,5.8375
-96.268164,145,5.877986
-163.325216,178,5.929061
-233.000274,143,5.968245
-151.405679,187,6.022426
-206.27892,118,6.053479
-173.893047,126,6.087821
-219.353574,140,6.126453
-236.631777,130,6.160951
4.479475,114,6.19172
-125.156714,88,6.214533
-330.505827,164,6.576586
-137.290895,160,6.62154
-219.527256,125,6.656189
-212.078608,161,6.700425
-34.624077,177,6.753434
-101.324896,178,6.80411
91.282139,1000,7.486867
-82.646685,130,7.839486
-34.914867,135,7.876557
-99.271972,139,7.913995
-61.459597,116,7.945463
-147.632368,97,7.97164
-112.388843,95,7.996322
-192.557802,127,8.029939
-97.899392,157,8.073366
-29.146138,136,8.11025
-47.661701,106,8.138523
-140.844403,128,8.172981
-57.492609,103,8.200471
-75.855858,138,8.240728
-57.976794,145,8.280785
-258.488034,132,8.316591
-81.88848,131,8.352903
-204.228359,157,8.718853
-39.29034,84,8.741788
119.963847,1000,9.178631
-151.696821,124,9.213233
-9.179138,147,9.254192
-137.66191,103,9.282143
-9.514904,108,9.311629
12.374683,214,9.375587
-23.930552,137,9.412784
-284.321851,176,9.778467
-62.125183,176,9.828611
-209.367399,200,9.885947
-197.738934,157,9.930911
-3.320114,124,9.965024
-93.572995,87,9.987668
-158.079399,193,10.04463
-43.071733,182,10.097186
-205.2083,191,10.154854
-142.106764,170,10.20393
-111.219843,262,10.292895
-49.928475,144,10.334027
-105.189193,304,10.762084
-140.152361,199,10.81989
-227.941136,247,10.89765
-105.922595,268,10.98656
-193.093036,137,11.022206
-144.003047,133,11.057703
-180.734891,223,11.123736
-286.016875,194,11.181484
-139.032136,163,11.226795
-58.219362,257,11.310295
-178.67532,673,11.982283
-18.86861,276,12.073774
-57.591092,158,12.118643
2.236841,212,12.182962
35.952327,1000,13.095595
-109.525159,235,13.172835
-152.894648,248,13.251722
-51.85864,112,13.28215
-22.141906,184,13.337231
-58.428235,156,13.381352
-68.258334,246,13.462381
-113.843447,173,13.511838
-40.218495,164,13.558885
-75.114185,183,13.611638
-71.595769,195,13.987532
-58.65443,222,14.05712
85.894869,1000,14.769598
-26.132944,208,14.834378
5.826483,263,14.922743
-108.132762,493,15.470743
22.168969,171,15.521409
-28.148197,249,15.604472
-6.042443,231,15.676252
-105.437269,362,15.821869
-149.097038,308,15.937652
0.648582,309,16.053937
63.267753,1000,16.871459
-14.176594,248,16.94733
-69.918704,360,17.09793
-76.713693,372,17.247172
4.588921,233,17.323511
32.821247,267,17.72807
174.875393,1000,18.132781
2.449437,275,18.225824
148.453891,1000,19.119843
157.489983,591,19.40129
-143.747364,426,19.564326
74.667235,1000,20.672491
28.06716,334,20.804933
-21.219774,278,20.908871
48.945007,162,20.956846
81.79398,1000,21.806876
-30.060974,314,21.909745
-143.043012,492,22.082532
66.720073,1000,22.756014
-36.967731,295,23.176872
11.216319,343,23.29453
19.786209,287,23.393267
25.601548,178,23.447265
121.404419,1000,23.963669
186.857007,1000,24.766032
34.019445,360,24.912392
-16.380713,312,25.018543
111.198307,1000,25.853986
109.602962,1000,26.387541
27.318371,304,26.499657
105.727586,1000,27.366536
16.443031,1000,27.896106
125.069537,1000,29.045563
88.240483,1000,29.657703
109.878234,1000,30.549237
145.872131,1000,31.157934
101.828996,1000,32.069906
-13.554653,284,32.166989
111.847056,1000,32.721581
90.217519,1000,33.678243
11.98308,244,33.749987
-136.355912,657,34.102783
145.621084,1000,34.852709
-289.659698,609,35.216603
141.205553,1000,36.24913
208.758804,284,36.346175
124.407266,1000,36.895258
116.98997,1000,37.780134
222.675221,722,38.18177
111.676394,1000,39.003638
140.235494,1000,39.481319
202.150669,591,39.785026
63.276647,944,40.529515
19.29455,254,40.608645
205.744702,364,40.745543
211.914487,511,41.010509
43.682848,1000,41.896452
-193.863454,789,42.429653
232.988999,533,42.97223
215.23881,697,43.418997
232.75677,735,43.913184
214.400792,379,44.057931
218.156986,447,44.578571
221.107528,343,44.705887
133.97447,1000,45.147091
226.425802,400,45.646421
220.959257,394,45.804974
188.415472,429,46.006066
201.130107,446,46.167143
109.97038,1000,47.283427
239.674382,423,47.448244
231.13857,443,47.658049
231.50198,388,47.842504
110.27593,1000,48.733713
278.804135,478,48.911475
-19.011108,391,49.06199
192.355181,439,49.231993
258.669233,385,49.690818
-24.158021,341,49.8057
103.663239,1000,50.27006
200.760114,431,50.494837
244.365975,376,50.977583
236.8102,453,51.152276
218.748557,446,51.366612
210.884618,606,51.691397
215.384697,439,52.213235
220.913473,451,52.433403
213.538934,459,52.623221
77.514582,1000,53.083731
229.777859,495,53.650468
201.407847,423,53.867677
241.904673,395,54.028946
234.208911,440,54.237522
231.548962,446,54.759397
236.116791,478,54.990168
-49.219148,367,55.134501
165.038713,672,55.492359
206.455463,559,56.030518
215.695918,448,56.237193
222.33343,423,56.397783
226.429468,482,56.647028
232.305838,409,56.824211
210.375119,424,57.327452
56.213862,1000,57.820777
239.30524,407,58.019981
227.540293,399,58.542585
233.164565,423,58.727652
220.780923,437,58.915774
197.180033,424,59.107831
220.038085,451,59.338375
2.01358,385,59.829898
204.22664,481,60.046743
110.988359,998,60.523598
253.123825,464,60.72045
