#{"t_start": 1784296043.4000974, "env_id": "LunarLander-v3"}
r,l,t
-127.568845,121,7.408355
-68.538397,143,7.447366
-94.583165,120,7.479317
-198.347061,134,7.514694
-58.731391,119,7.546526
-103.999904,162,7.592103
-71.484466,83,7.613954
-244.364397,135,7.649972
-35.123573,153,7.693717
-258.106879,247,7.770094
-60.174192,142,7.809312
-92.992174,136,7.846369
-69.421045,172,8.212997
-87.017553,215,8.279191
-4.001145,149,8.32073
-96.704898,157,8.36473
-92.146848,116,8.396006
-191.190268,182,8.449216
-55.226304,143,8.488771
7.783982,106,8.518264
-117.414856,306,8.623523
-90.673362,247,8.69811
-72.318275,139,8.736637
19.607423,186,8.790162
-22.719524,143,9.144109
-40.139393,122,9.177567
82.304253,1000,9.758948
-29.713912,119,9.791706
-50.572638,181,9.843014
-150.01463,209,9.906461
-108.564265,171,9.954947
5.918952,115,9.986396
-23.701812,202,10.359802
-8.481389,177,10.411153
-11.549109,131,10.44654
-11.516341,154,10.489393
-154.565468,178,10.537549
17.999474,163,10.582688
-60.742922,125,10.615621
-35.402418,174,10.664713
-7.088353,115,10.696152
-13.749998,178,10.747068
-46.377001,158,10.79033
-8.875503,152,10.832331
-8.749577,163,11.194898
-211.024592,498,11.447864
-39.029539,209,11.510571
-125.477566,189,11.566163
17.922622,1000,12.179197
-22.685947,159,12.548049
-49.269252,142,12.586966
-6.386045,1000,13.28493
38.062527,1000,14.274032
40.702728,139,14.313259
12.979051,166,14.361207
7.569004,188,14.41415
-52.609076,139,14.45224
-87.583806,158,14.49636
-47.20769,116,14.527743
-31.443127,149,14.569368
-59.411477,198,14.62595
-13.382464,155,14.668818
-9.470155,160,14.71237
-53.706688,101,14.739519
-248.557674,299,15.167136
-4.882531,182,15.220273
9.898046,128,15.25559
-0.077288,204,15.317437
11.202364,142,15.356865
-47.255439,176,15.406443
-31.841522,186,15.461807
-33.336757,148,15.50345
-49.42397,178,15.555089
26.624457,222,15.624321
7.83926,169,15.673665
-3.395395,269,15.758094
-7.148355,1000,16.712709
-7.796327,220,16.780299
-8.269303,205,16.841379
-7.148129,180,16.893088
-27.216406,127,16.92833
34.821728,209,16.99024
120.437785,1000,17.799435
-76.933117,550,18.020875
-17.523638,121,18.053973
50.176318,1000,18.875799
-50.301014,232,18.948757
-22.98076,143,18.988552
14.723426,107,19.017903
70.205325,1000,19.653179
34.523186,157,20.015213
-15.54983,149,20.056948
-4.029867,117,20.088043
-40.311773,164,20.132727
14.885992,252,20.215483
-43.447773,198,20.272786
-23.129914,162,20.318455
-21.104012,140,20.356755
-20.77321,142,20.396597
8.267336,183,20.448239
-28.692877,120,20.480888
-30.104114,173,20.529621
2.056534,108,20.558683
-28.095307,111,20.903863
188.332062,591,21.166158
16.919808,105,21.195129
202.319788,439,21.36672
-9.47581,149,21.408
38.272362,193,21.464789
-23.294372,113,21.49545
18.391557,149,21.536669
-12.99219,118,21.569311
30.277531,201,21.943745
75.931337,1000,22.538081
43.163659,202,22.596537
17.415819,193,22.652488
-50.849278,291,22.746615
-144.683166,309,23.172463
-7.932149,173,23.2232
-182.242899,334,23.34336
-33.0616,123,23.378271
85.718343,1000,23.893353
29.904819,196,23.955496
27.754201,138,23.994658
265.852489,389,24.470822
136.186507,1000,24.936643
251.899729,803,25.623529
105.280145,1000,26.031807
252.699105,984,26.73895
41.987251,236,26.81618
-54.958895,151,26.859295
167.499125,1000,27.335651
262.123683,283,27.434131
-30.196268,153,27.475472
205.229809,289,27.88058
238.310262,281,27.975137
-30.365996,125,28.010197
245.750826,323,28.124938
279.809738,448,28.30068
-8.756743,190,28.356184
1.793239,150,28.397413
9.745806,127,28.431191
-0.80658,166,28.476545
33.871723,243,28.858996
179.983044,427,29.054981
-8.398417,113,29.085061
36.485555,229,29.151953
199.597523,335,29.278029
-28.864964,123,29.311839
-57.951218,153,29.35558
221.285324,488,29.578292
229.49755,288,29.994463
-99.693816,142,30.033108
248.58851,318,30.144973
-46.200988,134,30.180979
-44.533639,113,30.210199
-50.297729,106,30.237972
-66.083949,278,30.322709
-16.130774,207,30.381636
-84.640041,116,30.412243
-28.741856,131,30.44724
-31.702206,103,30.4745
-6.38989,176,30.523487
18.939153,174,30.884406
-113.147206,465,31.046024
247.509246,371,31.184856
-35.807276,142,31.222566
-35.045669,146,31.262362
-48.209952,100,31.288813
3.407012,270,31.37899
229.837637,335,31.502342
3.300423,164,31.858047
-76.010966,239,31.935986
-49.337499,214,32.005529
-41.533441,147,32.047933
228.252738,270,32.134673
242.890573,415,32.306466
-86.229367,475,32.518811
-33.205183,109,32.547333
-53.725099,100,32.886508
187.758719,637,33.124893
-28.684627,113,33.154675
-41.676777,214,33.215537
-63.857055,128,33.250425
250.248877,361,33.403792
266.004573,370,33.541194
-181.421784,651,34.218537
-60.411044,113,34.248383
221.576732,754,34.830108
-72.825184,145,34.868844
-40.238477,130,34.903411
-14.091798,138,34.941392
233.467397,275,35.030792
155.812181,492,35.562964
-1.934413,136,35.599162
-28.909748,139,35.636186
-58.67644,102,35.662421
197.134637,323,35.768907
154.139144,322,35.884369
-53.716071,106,35.912536
189.822074,444,36.132114
187.755332,620,36.761009
195.889373,300,36.863772
-21.496783,106,36.892586
181.558015,325,36.99512
-18.911622,137,37.032473
-184.472821,958,37.728113
230.101461,550,37.945542
218.261809,542,38.154928
-20.079454,143,38.194957
212.84142,378,38.351648
261.19107,504,38.849534
213.452511,243,38.920096
250.664538,478,39.138105
202.678079,338,39.256204
146.144603,420,39.412877
28.433949,140,39.771316
253.874379,533,40.010642
193.523737,505,40.239166
244.682123,500,40.419454
191.357716,329,40.529139
113.882106,771,41.216979
264.97517,333,41.351036
250.39803,489,41.537249
222.375449,501,41.756131
264.684632,503,42.305004
244.128371,378,42.426925
198.303211,431,42.603379
163.482541,399,42.767391
-80.11621,143,42.804521
214.998909,442,43.3442
236.386362,423,43.51946
257.446626,428,43.694572
223.031423,434,43.888937
191.648457,393,44.056342
138.505974,669,44.63802
233.185937,367,44.79551
213.322067,378,44.944998
212.628923,311,45.059427
208.072986,360,45.203429
250.917778,801,45.926765
244.992389,352,46.0598
247.159137,404,46.200673
254.90589,339,46.322396
230.076419,360,46.45712
256.603068,430,46.968437
264.200661,576,47.214592
247.751214,428,47.353537
261.677199,347,47.482261
95.753973,1000,48.328019
291.378095,446,48.496505
229.975731,385,48.654271
-92.959607,474,48.823133
240.203019,360,49.285784
10.472622,208,49.347086
244.1273,382,49.499775
230.93902,423,49.67612
251.018957,322,49.797843
222.985495,364,49.941266
222.541164,353,50.380802
-163.408251,586,50.715904
120.651905,1000,51.10589
165.373211,496,51.685905
259.178341,394,51.876873
282.365346,421,52.026546
220.1731,393,52.20314
277.772989,464,52.745227
254.680644,399,52.89994
242.742553,410,53.070281
281.381817,474,53.274679
263.155137,422,53.446655
