#{"t_start": 1784145448.2867713, "env_id": "LunarLander-v3"}
r,l,t
-0.990481,96,9.24197
-171.867493,81,9.261971
-58.057674,104,9.288157
-217.901973,125,9.319413
-85.866674,120,9.349561
-226.387601,130,9.383239
-277.138388,127,9.415121
-82.442975,92,9.748082
-43.988864,104,9.774485
-53.01349,78,9.794069
-144.393112,91,9.817345
-74.264036,144,10.710083
-100.348269,141,10.747504
-70.48948,70,10.764936
-49.631457,111,10.793967
15.708644,100,10.819598
-51.748854,132,10.853106
-116.646812,117,10.882542
-212.510597,127,10.916363
-180.268495,127,10.949284
-48.369027,86,10.971317
-50.677051,77,10.990469
-47.828658,146,11.028636
-247.353966,130,11.061471
-15.846071,93,11.084931
7.865558,119,11.425961
37.978747,106,11.454114
2.398828,126,11.487196
2.593156,126,11.519619
-140.899446,115,11.549079
-67.262186,101,11.574667
-8.47243,113,11.603809
-88.19945,106,11.63011
-135.412467,102,11.656646
-132.617106,101,11.682607
-47.954978,117,11.712816
-46.803948,84,11.734295
34.29774,144,11.772006
-60.227706,129,11.805134
-170.188488,97,11.830321
9.183641,98,11.855777
-19.451702,125,11.88877
-259.98632,130,11.921876
-57.051506,83,11.942887
-5.067296,145,12.290361
-63.021623,136,12.326748
-7.140562,121,12.359221
-24.826734,114,12.388334
-110.555184,142,12.42492
-43.681751,152,12.465393
-65.80917,109,12.494641
14.366977,116,12.525083
-28.593706,148,12.563303
-108.412653,123,12.594962
48.467137,97,12.620462
-4.726663,118,12.651027
-82.684791,127,12.684201
7.645896,126,12.716735
-17.997931,148,12.756981
-65.452369,132,12.791625
6.0143,142,13.141267
-93.080566,248,13.218186
-188.247421,152,13.260937
4.402764,118,13.292257
-46.311752,131,13.32748
-100.268969,196,13.38163
-175.625702,166,13.427231
-17.325034,138,13.463564
-184.116037,116,13.493174
-23.685831,168,13.539167
-30.151216,182,13.590703
1.686823,136,13.62694
-67.962124,94,13.65149
-55.452917,211,14.021403
-168.383322,190,14.075507
-201.261875,168,14.122421
-53.049058,96,14.147098
-80.869453,186,14.199755
-158.559293,187,14.253964
-41.515687,110,14.282418
-10.221656,208,14.342335
-42.328605,119,14.375113
-190.233878,210,14.434936
-73.620746,156,14.478598
-10.876095,134,14.514457
-28.023354,171,14.865963
-38.348684,142,14.904148
-59.188554,110,14.932355
-37.656191,197,14.986027
-70.530599,209,15.049363
-16.269077,169,15.098218
-38.379833,185,15.148495
1.801859,112,15.177424
-32.920429,243,15.249892
-10.199774,116,15.281317
-33.201979,132,15.315943
-152.954894,174,15.363119
-40.53373,267,15.747057
-66.432764,280,15.839803
-132.113935,281,15.928281
-51.28441,143,15.966187
43.65174,1000,16.766239
-23.677871,158,16.810009
-101.490528,284,17.20547
-17.583524,164,17.250432
-56.343956,173,17.297601
-151.628828,201,17.353962
-18.822345,190,17.409277
-29.993462,140,17.4478
-63.162766,193,17.501084
-61.767426,145,17.539875
29.045681,234,17.608171
-6.443096,196,17.66442
24.148065,1000,18.72641
-38.912974,1000,19.356523
10.62,1000,20.196354
-7.951197,115,20.22747
25.749947,129,20.259943
80.776679,1000,20.978614
-40.86665,123,21.010345
15.630005,179,21.362282
-192.608142,168,21.410443
15.008176,114,21.440062
