#{"t_start": 1784145627.4589, "env_id": "LunarLander-v3"}
r,l,t
-391.832282,88,0.058489
-349.131937,103,0.123432
-408.154763,102,0.188169
-93.469019,82,0.242518
-84.135138,58,0.280812
-455.303454,112,0.354947
-68.780544,64,0.394721
-111.802274,73,0.439657
-221.819944,89,0.498956
-84.949357,75,0.54705
-252.621642,109,0.616943
-504.516596,99,0.938544
-67.720461,85,0.994188
16.383821,71,1.038273
-360.71001,121,1.116333
-147.054736,69,1.161665
-137.409146,117,1.237368
-95.859003,70,1.281684
3.99576,118,1.359004
5.10598,113,1.43241
-107.637989,72,1.478709
-114.370502,91,1.536209
-151.272893,83,1.8456
-135.802531,88,1.90292
-2.72816,119,1.981879
-94.619324,64,2.024216
-171.858693,108,2.094199
-147.922113,103,2.161993
-181.571047,115,2.240188
-25.500152,140,2.332761
-114.979033,128,2.417328
-81.406198,72,2.462611
-57.130143,68,2.507181
-447.146733,142,3.3029
-149.428872,83,3.36105
-225.804951,148,3.463027
-125.821606,97,3.528664
-148.821931,105,3.602048
-123.46782,59,3.639772
-119.413486,118,3.718691
-116.67702,68,3.763874
-240.775471,139,3.85907
-328.51214,132,4.201465
-112.653539,117,4.278399
-144.807722,94,4.342887
-108.342865,103,4.411938
-136.941031,92,4.475537
-174.621398,114,4.553358
-109.781923,77,4.604466
-97.860384,105,4.676368
-106.977045,78,4.726891
-165.531408,83,4.782364
-96.228228,85,4.839628
-424.802108,116,5.171311
-139.685491,77,5.222244
-85.120361,74,5.271755
-107.717148,76,5.322957
-138.986131,120,5.405618
-197.609706,109,5.479566
-98.386057,66,5.523643
-281.866864,152,5.62707
-92.363886,71,5.673833
-68.751336,65,5.716772
-223.704493,88,5.778382
-90.823652,115,6.110789
-90.105924,81,6.636622
-67.081153,68,6.680776
-108.937561,64,6.726038
-96.514489,71,6.771773
-29.674035,95,6.835504
-114.066151,99,6.900159
-134.732362,101,6.9707
-71.13607,79,7.026099
-210.697458,105,7.097343
-91.977603,85,7.153352
-52.007769,71,7.200956
-104.533403,86,7.512679
-102.536328,100,7.583605
-111.568952,120,7.667083
-75.833785,87,7.72755
-8.10714,77,7.779938
-134.397902,97,7.851876
-168.819427,79,7.902658
-112.778328,129,7.990101
-106.428394,85,8.04901
-388.376092,98,8.121063
-59.625147,93,8.436992
-95.572369,122,8.523128
-112.962186,81,8.576298
-20.541451,81,8.631725
-102.729188,78,8.68748
-109.676777,124,8.773479
-191.572369,118,8.854713
-207.204804,110,8.931813
-108.64131,102,9.006959
-147.29233,126,9.099591
-140.910485,141,9.471637
-107.591874,104,9.924511
-59.062153,130,10.018994
-213.61244,155,10.131854
-15.844504,140,10.232031
-49.338935,140,10.333363
-97.774852,102,10.407742
-63.79317,86,10.471541
-73.574978,137,10.823732
-45.550239,89,10.888725
-73.473991,125,10.976568
-27.60772,140,11.080264
-72.027223,99,11.151141
-56.054684,108,11.228607
-31.470069,164,11.343992
-54.908168,78,11.398943
-119.118849,86,11.461733
-46.732145,82,11.519651
5.989667,117,11.855697
-159.668139,129,11.952077
-104.054428,91,12.029759
-297.154171,143,12.170365
-100.214011,85,12.263064
-79.416908,97,12.365591
-56.816131,128,12.517204
-49.649835,175,12.755804
-205.264389,153,13.252267
-31.492292,175,13.985231
-69.776811,142,14.267576
-53.099706,95,14.409458
-46.225759,87,14.54144
-54.246733,151,14.778892
-38.760084,143,14.91022
60.570783,1000,16.632309
-11.447935,136,16.812211
-15.293262,149,17.288972
-58.347924,122,17.470025
14.75385,163,17.708593
-165.516913,133,17.81969
-18.253973,1000,20.429982
-12.391235,177,20.649544
-4.994103,143,20.876347
-33.548557,98,21.06403
-17.180231,124,21.622355
19.666952,189,22.067458
49.559237,1000,24.791584
41.699926,184,24.96921
-79.766454,141,25.111856
-24.750238,155,25.302827
-13.151288,179,25.555421
-38.91068,119,25.742879
-33.665866,189,26.268569
12.450481,120,26.480656
-88.800332,184,27.871734
65.733298,1000,30.396006
-10.902304,161,30.796047
-179.394485,146,31.268348
-21.100412,209,32.124957
87.839921,1000,34.74844
-70.367913,256,35.633367
3.04561,136,36.020323
17.354123,114,37.312358
-7.170903,160,37.753207
21.161836,160,38.154506
97.586483,1000,41.494553
20.587997,147,42.029261
-5.866998,178,42.561734
-197.943894,616,44.440923
-73.94312,157,44.863266
47.594918,116,45.0818
85.495811,1000,49.819257
-46.518663,233,50.628134
54.66954,1000,53.882563
-56.9057,163,54.405557
41.777091,1000,58.008924
-3.06184,131,58.348398
-49.29441,182,59.311331
-19.079258,142,59.627703
-59.485813,305,60.390703
140.620054,1000,63.549907
-33.037489,251,64.681707
131.594106,1000,67.84512
46.430854,1000,72.117826
112.811426,1000,75.048536
21.427157,1000,78.472127
74.798837,1000,82.997769
73.736443,1000,85.743832
113.480707,1000,88.61659
73.260086,1000,93.270654
-3.293877,334,94.418194
129.97033,1000,98.321787
143.998575,1000,102.801882
79.653888,1000,107.653146
-6.997615,307,108.533292
-40.742047,232,109.354879
136.237182,1000,112.838179
164.540275,1000,116.584497
141.985026,1000,121.414498
80.078964,1000,124.631158
137.554249,1000,127.957153
110.173892,1000,132.091319
127.604706,1000,135.418785
121.294084,1000,138.481897
99.213771,1000,142.514398
-15.592108,239,143.119387
151.450556,1000,146.824515
11.802402,810,149.512065
-2.329014,230,149.977196
160.652091,1000,153.79319
-3.324222,266,154.50645
127.777174,1000,157.346763
121.235999,1000,162.078273
133.628739,1000,165.179453
146.288527,1000,168.477318
145.716425,1000,171.558961
135.996302,1000,175.902076
140.222761,1000,178.972693
169.154054,1000,181.88521
113.808136,1000,186.686284
187.539756,1000,189.935287
101.154727,1000,192.938031
