#{"t_start": 1784145627.459181, "env_id": "LunarLander-v3"}
r,l,t
100.369455,1000,255.553841
112.226409,1000,259.548313
147.784224,1000,264.202029
133.649876,1000,267.498221
119.126411,1000,270.919318
144.876493,1000,275.396832
38.383732,305,276.101733
96.023287,1000,279.227391
117.176527,1000,282.491796
92.825662,1000,287.135342
73.036095,1000,290.646618
161.400488,1000,294.170573
25.872078,293,296.068012
126.911376,1000,299.647795
124.831175,1000,303.153708
122.286789,1000,306.978107
147.060721,1000,311.541322
80.96311,1000,315.104605
35.669023,271,315.963727
91.373447,1000,320.169098
