#{"t_start": 1784294828.7346826, "env_id": "LunarLander-v3"}
r,l,t
-136.124349,100,0.027026
-136.493392,122,0.056828
-63.971389,112,0.083588
-83.039302,107,0.10912
-45.747765,70,0.125709
-71.839676,86,0.14613
-120.432122,104,0.17021
-221.964268,86,0.190119
-144.006323,87,0.21139
-337.997715,141,0.246678
-94.388122,78,0.265059
-69.191647,112,0.291901
-115.622867,54,0.304476
-40.600969,70,0.321148
-312.77192,103,0.34615
-121.911247,83,0.365466
-83.948529,127,0.396228
-329.920648,119,0.424617
-177.151359,65,0.439786
-240.220509,116,0.467572
17.444331,74,0.485281
-313.642889,84,0.538942
-283.450484,138,0.5733
-231.055074,96,0.596174
-244.88982,94,0.618861
-145.902286,142,0.653855
-148.351276,82,0.67318
-69.137724,79,0.692224
-181.529473,71,0.708788
-104.041004,68,0.724774
-174.602326,111,0.75091
-342.256266,119,0.779938
-332.853932,101,0.804311
-72.661674,101,0.828371
-320.683029,96,0.851142
-164.458783,71,0.867358
-87.477556,70,0.883838
-93.251544,73,0.901038
-144.426239,99,0.923931
-155.703794,93,0.945947
-93.384814,65,0.961421
-243.184749,93,0.984138
-94.554376,69,1.000207
-165.277177,167,1.076958
-302.638211,116,1.105037
-103.288396,152,1.142376
-363.09009,85,1.162764
-304.295127,97,1.185631
-164.895103,90,1.206203
-124.660673,87,1.226867
-397.099212,88,1.247474
-242.894886,81,1.267259
-223.019149,73,1.284743
-254.258632,91,1.306321
-299.339082,87,1.327117
-89.698611,64,1.342175
-59.086937,71,1.359032
-155.898698,112,1.38625
-419.043843,86,1.406382
-84.015779,92,1.42829
-182.585935,81,1.447222
-260.996113,86,1.467441
-93.877858,70,1.483939
-243.682857,86,1.504447
-84.682733,75,1.521983
-314.899126,78,1.574261
-58.3654,97,1.598116
-250.376686,152,1.636164
-122.843521,74,1.653661
-155.910802,139,1.686691
-429.978787,103,1.711641
-105.719195,71,1.728332
-104.163383,95,1.750768
-96.416304,91,1.772363
-182.059517,128,1.803553
-486.868429,119,1.83237
-47.85646,155,1.871454
-266.147349,104,1.896191
-213.032678,93,1.91854
-113.396088,79,1.937157
-97.145972,118,1.965247
-302.884232,79,1.983916
-415.460455,123,2.013762
-389.188354,121,2.043173
-207.192602,133,2.110092
-89.316468,85,2.130549
-227.436923,119,2.159009
-338.329235,99,2.181966
-103.446036,74,2.199281
-292.76011,96,2.221855
-108.866408,77,2.239992
-202.64423,75,2.25731
-84.254797,106,2.282345
-245.472062,140,2.316014
-345.549338,85,2.335502
-36.627265,95,2.358618
-347.472825,98,2.382007
-384.297084,84,2.401501
-131.417493,93,2.423599
-292.099354,111,2.450201
-216.146462,93,2.472448
-98.18072,89,2.493185
-167.283799,58,2.506495
-217.077068,96,2.52981
-231.252602,66,2.545414
-95.156157,77,2.563621
-21.358377,81,2.582856
-120.719727,75,2.635276
-218.314724,132,2.66738
-113.704639,92,2.689145
-133.587002,114,2.716197
-58.982082,136,2.749884
-82.280278,84,2.769274
-30.862746,124,2.799637
-70.234882,147,2.836212
-58.272278,78,2.854814
-116.961552,63,2.869296
-256.049281,87,2.889875
-397.481871,85,2.910081
-174.682834,75,2.927536
-98.349839,130,2.958393
-143.547585,115,2.985844
-207.220404,91,3.007623
-151.34783,114,3.035054
-129.35343,83,3.054338
-394.088187,93,3.076544
-103.234133,110,3.102778
-217.385584,74,3.154502
-206.954131,144,3.190525
-254.798751,102,3.21525
-130.726307,62,3.229412
-137.508589,67,3.244519
-67.95132,96,3.267304
-108.545908,127,3.29773
-103.707149,94,3.319617
-346.82504,91,3.340327
-170.230262,139,3.374755
-63.531731,68,3.390851
-94.200248,64,3.405322
-183.777405,78,3.42445
-160.267773,68,3.440443
-108.26795,118,3.468426
-184.386887,132,3.501075
43.172416,1000,4.026523
-362.393189,83,4.046887
-89.344568,80,4.065109
-110.490229,79,4.083675
-130.42037,100,4.106749
-508.540777,83,4.126298
-146.824855,107,4.151779
-393.025355,95,4.173722
-206.922645,62,4.188074
-101.279745,78,4.206484
-164.238875,82,4.225106
-47.103941,100,4.248545
-541.101547,119,4.277035
-404.852835,144,4.312149
-69.50918,70,4.327996
-127.022203,118,4.356271
-105.677809,91,4.378271
-103.225582,92,4.400044
-55.496498,69,4.449831
-66.274925,67,4.465692
-88.889631,66,4.481211
-153.863205,99,4.504407
-105.506226,83,4.523876
-355.482938,87,4.54407
-81.366645,66,4.559037
-95.309173,65,4.573937
-338.63701,107,4.598948
-119.031995,77,4.616632
-155.52296,67,4.631984
