#{"t_start": 1784297818.6760895, "env_id": "LunarLander-v3"}
r,l,t
220.321703,508,95.708642
-116.77652,188,95.759805
58.132551,968,96.295308
-58.556168,442,96.761279
39.249395,1000,97.480585
-106.777711,168,97.525965
186.286729,530,97.807121
248.465592,470,98.279451
195.299625,592,98.606143
66.040162,806,99.06718
-58.341471,194,99.124312
187.315474,520,99.777984
153.665764,647,100.113986
-138.728566,387,100.272243
-70.245464,219,100.339802
-57.403312,234,100.410536
-98.915217,310,100.818299
-40.411433,304,100.920337
126.037095,598,101.192679
-78.640905,191,101.244495
-68.112663,285,101.335659
187.756911,500,101.914067
180.433971,440,102.130831
-106.178449,379,102.28449
-98.666353,316,102.394959
173.414021,515,102.680857
-7.112093,443,103.181327
-92.407724,458,103.346825
-46.666675,317,103.447075
178.184106,499,103.641377
155.843539,792,104.285449
42.738008,1000,104.741542
-62.071446,261,104.826458
166.473293,589,105.122198
-112.946266,395,105.600672
155.385763,687,106.53478
-42.065236,430,106.712847
-42.177729,243,106.790436
166.026586,581,107.399669
-78.745464,325,107.49781
135.172327,699,107.813769
154.739352,441,107.970005
79.110127,1000,108.883929
-56.489677,346,109.013115
146.956967,609,109.279495
-94.531507,320,109.390933
-93.882809,373,109.851841
195.625066,572,110.127263
199.58284,479,110.363588
200.555263,446,110.562456
217.738895,414,111.032761
-74.646913,229,111.097386
201.508676,703,111.43079
195.080315,392,111.574283
-17.097601,405,111.72762
-95.576755,390,112.180798
-73.63295,232,112.251758
169.552962,484,112.448662
-100.69505,300,112.540532
138.260856,510,112.724848
174.569786,458,113.225961
-105.18816,432,113.376259
-50.760821,201,113.432758
92.129517,1000,114.009748
195.316881,343,114.43409
-29.187592,315,114.547159
-100.928433,167,114.594258
-62.135793,216,114.657422
128.420529,455,114.877282
-85.394372,206,114.937567
218.415525,403,115.09787
202.192506,437,115.622895
228.510445,372,115.776006
211.70385,379,115.913001
-82.634949,223,115.981204
179.679992,364,116.118811
97.82737,1000,116.953814
236.040919,370,117.098829
240.371547,389,117.233216
256.467963,354,117.367048
-73.005612,409,117.513857
188.994305,324,117.943806
-103.132954,317,118.054056
131.019049,413,118.192929
160.212764,449,118.401188
158.401921,370,118.538593
-72.953774,435,118.986449
-47.500311,166,119.030836
8.288978,310,119.123158
-56.080628,303,119.231701
203.018042,424,119.390237
-58.794302,299,119.482394
225.257592,448,119.94538
-58.686269,375,120.067415
-49.518304,303,120.170754
-18.777968,350,120.811807
215.762725,333,120.937879
-43.184218,204,120.994464
-62.396044,301,121.098233
161.331324,307,121.508748
-78.003779,140,121.545629
-62.415473,197,121.603552
178.565967,398,121.755376
124.13385,380,121.894609
-58.348308,166,121.93946
-59.83472,209,122.00502
-41.026569,341,122.437847
176.53536,378,122.56781
-65.792874,368,122.708985
-78.623978,159,122.753938
-79.095465,313,122.863837
181.321678,316,122.968699
-22.81869,297,123.067142
242.841036,396,123.536014
188.253461,345,123.65445
240.402836,428,123.810332
221.530857,368,123.954995
-41.941725,318,124.055667
153.814912,403,124.511575
-56.805789,240,124.587803
177.625559,357,124.727864
-77.21984,178,124.778681
203.68365,254,124.863196
194.485037,392,125.019675
-67.032031,269,125.099338
273.597529,544,125.654578
199.781525,413,125.840011
-89.155338,278,125.929529
-165.936498,475,126.106554
201.245306,298,126.20857
166.033737,391,126.668401
-9.895853,233,126.74154
-19.730344,272,126.831428
211.328168,540,127.047282
156.802573,335,127.157583
196.255512,369,127.314018
-159.213886,206,127.374657
202.836141,351,127.806357
229.935162,474,128.018177
213.908934,351,128.163465
-48.749192,170,128.211263
-139.203405,208,128.273584
-83.842891,207,128.332649
85.144606,1000,129.341417
-154.656572,185,129.392554
-98.267347,425,129.534741
243.684593,434,129.701788
207.695693,426,130.217109
-66.719265,349,130.343467
-46.404045,317,130.45362
214.011599,317,130.574286
-45.748365,256,130.646556
-57.34761,236,130.713067
184.390778,336,130.835276
185.006653,488,131.419038
161.61836,317,131.535382
185.611288,439,131.726742
-99.948182,219,131.791699
-60.231099,390,131.937883
-16.77763,312,132.041291
-85.537253,149,132.390855
-1.746625,249,132.470835
194.852005,458,132.645228
-69.916929,289,132.735257
-75.136132,201,132.791032
176.561585,335,132.911844
195.70943,409,133.06211
202.516034,289,133.470145
-70.600025,187,133.523483
-47.751628,266,133.602803
-34.645979,189,133.653931
196.037147,314,133.752274
153.649128,382,134.368178
198.075684,337,134.490903
-83.82917,164,134.848159
259.447831,500,135.048709
226.498632,300,135.147358
-60.447551,166,135.191693
-67.555444,160,135.23553
18.430347,264,135.319087
-33.770524,206,135.373384
215.326873,373,135.530353
-8.908163,255,135.920898
-86.437699,152,135.962496
-46.406507,301,136.051365
-76.155654,307,136.145365
-102.240386,363,136.277016
226.893609,370,136.388747
-90.486352,170,136.436493
-77.52599,160,136.789181
225.132189,468,137.015081
-12.550143,149,137.055167
-35.599174,220,137.112415
168.051184,469,137.294107
163.882676,302,137.398688
166.346002,508,137.908007
190.975364,346,138.0329
191.259535,504,138.307881
153.537802,315,138.419792
-71.014402,138,138.456395
-74.006175,168,138.500979
-47.599952,276,138.588737
-63.987782,168,138.633593
149.084247,282,139.037641
228.573375,601,139.39917
221.189481,381,139.530634
-34.587869,169,139.578045
203.581923,295,139.677832
-16.339278,190,139.732449
205.177158,305,140.154902
209.18608,355,140.303261
-96.181508,213,140.366187
248.998643,322,140.475111
-96.790854,152,140.516409
-42.044566,293,140.606596
-50.571308,177,140.653809
212.592839,356,140.788993
-91.917776,152,141.142591
225.550742,470,141.355211
221.095473,305,141.459749
200.981796,352,141.589755
-73.445879,163,141.633974
242.342348,294,141.73757
-103.827408,178,141.787738
-57.497411,171,141.835004
-36.806185,221,142.210123
149.660803,298,142.308875
249.702606,320,142.415996
177.286934,474,142.61398
178.751762,290,142.708047
243.43532,332,142.841741
206.022709,450,143.330278
263.439145,334,143.443022
226.036808,285,143.538234
218.127513,250,143.614959
-21.191059,263,143.694159
-34.160868,188,143.746083
-61.876542,126,143.779839
-85.995439,131,143.813373
-23.487965,150,144.162307
-49.09313,199,144.215159
-77.833503,131,144.24908
246.54287,272,144.331415
-80.204293,216,144.394035
166.633812,322,144.502993
-96.715776,147,144.541795
221.128399,288,144.626228
-109.85699,223,144.689096
-52.337782,139,144.726341
-47.459884,176,145.084048
-49.210116,186,145.13347
-69.995217,99,145.159353
150.236854,1000,145.616999
232.951547,290,145.714314
-37.522469,179,145.761131
-64.993314,161,145.801895
202.733717,246,146.194583
228.210504,247,146.269403
246.926461,361,146.398343
-55.750069,118,146.427984
236.424913,291,146.519014
-36.70924,146,146.558969
250.963579,255,146.63732
249.314963,299,147.174712
236.449047,376,147.636101
-25.22724,94,147.66088
-6.313654,199,147.718442
242.158269,299,147.832363
-77.710799,145,147.871359
239.148153,284,147.95507
122.332651,1000,148.770994
241.8513,255,148.851714
283.371545,207,148.914838
256.334065,262,149.003418
-85.075087,112,149.032976
163.992955,255,149.108045
244.45158,258,149.184844
-44.529426,216,149.245224
-129.641161,187,149.300165
218.769816,226,149.680494
-1.740057,233,149.746909
-32.351578,149,149.787936
-34.89039,165,149.833336
-26.042981,150,149.874071
-71.442405,146,149.914578
69.064059,1000,150.292907
-39.787064,136,150.652542
243.480411,244,150.72285
-53.861656,119,150.755482
-81.004976,150,150.795431
260.82551,240,150.872606
269.906755,262,150.961097
-101.121968,145,151.001141
206.974064,341,151.128782
-37.459849,130,151.162462
-78.168785,154,151.203481
196.450869,252,151.595695
242.810284,393,151.729545
199.872227,293,151.818957
247.281407,376,151.965207
-8.156927,135,152.001899
240.164354,271,152.090358
-52.069448,106,152.119535
221.451993,359,152.228342
-60.584082,128,152.575032
265.785741,254,152.658466
119.141193,1000,153.189384
-29.318279,140,153.226611
234.544931,285,153.316375
-30.512711,94,153.340599
123.24503,1000,154.221145
-18.557458,104,154.249247
-179.722019,449,154.439188
202.082195,324,154.54991
225.709544,261,154.631364
243.361161,247,155.023805
240.457945,331,155.148305
204.37557,257,155.224918
-36.440047,127,155.257798
163.924616,268,155.348708
-26.797783,107,155.376953
183.410588,267,155.469703
-64.565983,159,155.510816
7.750035,186,155.563028
177.80573,715,156.169317
-11.270469,194,156.221667
248.235414,300,156.320091
29.30265,231,156.388075
6.496212,220,156.455603
247.621627,262,156.530712
214.016791,400,157.038544
-70.753157,127,157.073081
263.754737,285,157.158605
223.059296,220,157.227609
230.087593,288,157.326665
-41.223889,209,157.386627
103.985756,1000,158.235483
220.793419,501,158.479274
266.130889,294,158.574836
187.856992,291,158.673157
-35.405768,280,158.757015
252.321123,258,158.839309
-9.132255,149,158.876495
108.287669,1000,159.672052
238.316808,255,159.752255
234.297738,381,159.90097
-21.378812,152,159.943228
-13.200786,171,159.991342
236.472055,552,160.952855
249.169497,344,161.071391
200.997943,410,161.231683
-44.205532,120,161.263688
228.299808,205,161.324035
-26.650855,191,161.378806
143.768407,273,161.47239
205.621484,383,161.916772
229.852369,256,161.996323
268.021757,318,162.102026
-41.731817,143,162.141522
166.487491,263,162.232144
255.474818,316,162.335412
245.193204,264,162.416295
