#{"t_start": 1784145627.4590414, "env_id": "LunarLander-v3"}
r,l,t
113.981144,1000,267.309226
142.567497,1000,270.715942
157.853681,1000,275.223009
-25.831579,266,275.837291
100.970166,1000,279.014608
167.532849,1000,282.201075
156.712948,1000,286.877284
133.494902,1000,290.401489
104.355736,1000,293.90798
93.20853,1000,298.652121
137.375832,1000,301.904283
135.444741,1000,305.703896
20.294672,337,306.834665
155.23147,948,311.270706
106.90151,1000,314.730901
144.493285,1000,318.093892
