evaluation_id,algorithm,episode_id,seed,total_reward,episode_length,outcome,success,truncated,final_step_reward,final_x,final_y,final_vx,final_vy,final_angle,final_angular_velocity,left_contact,right_contact,fuel_proxy,action_0_count,action_1_count,action_2_count,action_3_count
ppo_optimized_final_100,PPO,0,10000,202.09312908340874,611,success,True,False,100.0,-0.0010857582092285156,-0.0004412317357491702,0.0,0.0,0.0021302455570548773,0.0,1.0,1.0,107.1899999999996,44,117,334,116
ppo_optimized_final_100,PPO,1,10001,215.8623799013876,587,success,True,False,100.0,0.07360200583934784,-0.0006913566612638533,0.0,0.0,-0.003565905150026083,0.0,1.0,1.0,101.54999999999961,55,114,317,101
ppo_optimized_final_100,PPO,2,10002,229.62803414672968,648,success,True,False,100.0,-0.045931052416563034,-0.0011274480493739247,0.0,0.0,0.0021972672548145056,0.0,1.0,1.0,112.16999999999955,68,120,351,109
ppo_optimized_final_100,PPO,3,10003,190.71094665864206,557,success,True,False,100.0,0.07388658821582794,-0.0011636757990345359,0.0,0.0,-0.0010345831979066133,0.0,1.0,1.0,94.94999999999969,38,113,294,112
ppo_optimized_final_100,PPO,4,10004,193.76340872832307,613,success,True,False,100.0,0.05241813510656357,-0.0012391352793201804,0.0,0.0,-0.0006526481593027711,0.0,1.0,1.0,105.23999999999958,66,113,329,105
ppo_optimized_final_100,PPO,5,10005,187.69595907899625,597,success,True,False,100.0,0.006248092744499445,-0.0008380556246265769,0.0,0.0,-0.0020069354213774204,0.0,1.0,1.0,102.80999999999963,50,114,320,113
ppo_optimized_final_100,PPO,6,10006,212.34855672364836,611,success,True,False,100.0,0.035102177411317825,-0.0005339288618415594,0.0,0.0,0.0050990222953259945,0.0,1.0,1.0,104.96999999999962,46,121,326,118
ppo_optimized_final_100,PPO,7,10007,217.53575308870447,594,success,True,False,100.0,0.0338655486702919,-0.0008538269903510809,0.0,0.0,-0.004571973811835051,0.0,1.0,1.0,100.55999999999963,59,114,313,108
ppo_optimized_final_100,PPO,8,10008,184.90061289924188,609,success,True,False,100.0,-0.009905052371323109,-0.0009698056965135038,0.0,0.0,-0.002708136336877942,0.0,1.0,1.0,103.34999999999962,53,118,321,117
ppo_optimized_final_100,PPO,9,10009,223.89367343855986,618,success,True,False,100.0,0.012978171929717064,-0.00018184423970524222,0.0,0.0,0.0005965269519947469,0.0,1.0,1.0,105.92999999999962,39,124,328,127
ppo_optimized_final_100,PPO,10,10010,230.15750834144254,641,success,True,False,100.0,-0.04010295867919922,-0.0008560085552744567,0.0,0.0,-0.0021787758450955153,0.0,1.0,1.0,112.52999999999953,67,110,353,111
ppo_optimized_final_100,PPO,11,10011,223.94148123344507,571,success,True,False,100.0,0.08669386059045792,-0.0007865572115406394,0.0,0.0,-0.00272891903296113,0.0,1.0,1.0,98.96999999999966,44,108,308,111
ppo_optimized_final_100,PPO,12,10012,213.96052115529616,617,success,True,False,100.0,-0.0401575081050396,-0.0002228999073849991,0.0,0.0,-0.006861579604446888,0.0,1.0,1.0,108.83999999999959,40,118,339,120
ppo_optimized_final_100,PPO,13,10013,231.97801939861776,618,success,True,False,100.0,-0.020525073632597923,-0.0005841755773872137,0.0,0.0,-0.0014868642902001739,0.0,1.0,1.0,108.44999999999958,54,120,339,105
ppo_optimized_final_100,PPO,14,10014,200.31930935283444,590,success,True,False,100.0,0.022383594885468483,-0.0006838107365183532,0.0,0.0,0.004472436849027872,0.0,1.0,1.0,103.79999999999961,46,106,324,114
ppo_optimized_final_100,PPO,15,10015,186.99088084679943,609,success,True,False,100.0,0.04185943678021431,-0.0006912493845447898,0.0,0.0,-0.0009256949997507036,0.0,1.0,1.0,103.04999999999964,54,119,320,116
ppo_optimized_final_100,PPO,16,10016,178.11582046276328,606,success,True,False,100.0,0.007034015841782093,-0.00033916474785655737,0.0,0.0,0.0018549887463450432,0.0,1.0,1.0,104.96999999999962,50,116,327,113
ppo_optimized_final_100,PPO,17,10017,217.70521817375294,574,success,True,False,100.0,-0.026825617998838425,-0.0006083869957365096,0.0,0.0,0.0022995546460151672,0.0,1.0,1.0,104.63999999999959,47,99,329,99
ppo_optimized_final_100,PPO,18,10018,197.60458641623734,605,success,True,False,100.0,-0.03439683839678764,-0.0004680895945057273,0.0,0.0,-0.0012529176892712712,0.0,1.0,1.0,109.25999999999956,50,104,343,108
ppo_optimized_final_100,PPO,19,10019,174.1301707523532,637,success,True,False,100.0,-0.037224769592285156,-0.0008868002914823592,0.0,0.0,0.0006108811940066516,0.0,1.0,1.0,110.78999999999955,58,119,346,114
ppo_optimized_final_100,PPO,20,10020,226.94738042061266,523,success,True,False,100.0,0.13450488448143005,-0.001520588411949575,0.0,0.0,-0.00022913867724128067,0.0,1.0,1.0,89.69999999999972,35,107,278,103
ppo_optimized_final_100,PPO,21,10021,224.44703798679666,640,success,True,False,100.0,-0.024028968065977097,-0.0002079510741168633,0.0,0.0,0.0012131145922467113,0.0,1.0,1.0,113.81999999999954,59,114,357,110
ppo_optimized_final_100,PPO,22,10022,189.52608996192902,597,success,True,False,100.0,0.10824871063232422,-0.000985112157650292,0.0,0.0,0.002443980658426881,0.0,1.0,1.0,97.97999999999966,67,115,304,111
ppo_optimized_final_100,PPO,23,10023,177.0497096880365,611,success,True,False,100.0,-0.01235809363424778,-0.0008328342228196561,0.0,0.0,-0.0026071658357977867,0.0,1.0,1.0,103.64999999999962,54,117,322,118
ppo_optimized_final_100,PPO,24,10024,234.5333469225792,505,success,True,False,100.0,0.16887979209423065,-0.0019239569082856178,0.0,0.0,-0.006551044527441263,0.0,1.0,1.0,87.23999999999974,36,103,271,95
ppo_optimized_final_100,PPO,25,10025,200.91746038940482,611,success,True,False,100.0,-0.007884979248046875,-0.0008794689201749861,0.0,0.0,0.0021819579415023327,0.0,1.0,1.0,106.0199999999996,56,114,331,110
