#{"t_start": 1784294796.3848808, "env_id": "LunarLander-v3"}
r,l,t
-136.124349,100,0.030421
-136.493392,122,0.060366
-63.971389,112,0.086894
-83.039302,107,0.112864
-45.747765,70,0.129393
-71.839676,86,0.175928
-120.432122,104,0.200149
-221.964268,86,0.220118
-144.006323,87,0.241596
-357.792546,142,0.277723
-380.403416,93,0.326462
-80.718075,101,0.351303
-86.342661,71,0.368314
-96.326089,84,0.388651
-210.248338,90,0.410148
-337.539976,99,0.460304
-105.183641,60,0.475195
-241.714518,64,0.490726
-127.572995,84,0.510857
-306.031665,110,0.537556
-125.306619,96,0.561133
-133.367629,74,0.579042
-174.409901,124,0.636614
-108.427844,91,0.659114
-116.689116,79,0.678
-376.987953,118,0.707554
-128.174969,84,0.727941
-82.822555,66,0.769835
36.188251,78,0.788649
-115.220388,97,0.812291
-147.945709,102,0.837102
-118.860351,65,0.852402
-209.029736,96,0.876191
-375.131751,89,0.923898
-136.223788,69,0.940968
-44.594361,89,0.962699
-429.93579,94,0.985097
-254.129323,64,1.000705
-124.673313,116,1.028822
-92.16629,109,1.081467
-126.87325,74,1.099687
-168.757906,96,1.122637
-151.983284,107,1.148458
-263.050602,97,1.17186
-393.31945,84,1.219025
-102.262834,119,1.249886
-24.265212,116,1.278371
-117.488587,73,1.295497
-113.874632,99,1.319283
-131.526799,88,1.366199
-183.37643,108,1.392306
-63.300501,60,1.406312
-98.168276,60,1.420615
-217.435188,71,1.437284
-61.595246,63,1.452737
-430.562922,99,1.476921
-74.497289,69,1.52072
-66.541725,82,1.540799
-100.270314,116,1.570299
-59.696346,68,1.586847
-161.852923,109,1.613707
-109.816287,72,1.631426
-319.777796,99,1.681986
-164.467636,90,1.704032
-54.67096,83,1.724112
-182.083229,69,1.741472
-140.412672,90,1.763378
-197.291571,115,1.817469
-106.414092,66,1.834121
-70.603532,79,1.853789
-91.992906,70,1.870481
-89.338282,74,1.888095
-120.649977,69,1.905134
-117.990055,76,1.923266
-95.249833,66,1.938782
-214.551614,72,1.983106
-150.500159,111,2.011317
-156.297407,93,2.033838
-86.348109,92,2.056783
-136.500713,127,2.089173
-127.741675,99,2.140772
-387.752047,96,2.164489
-145.63069,60,2.178739
-73.478206,78,2.197693
-106.572889,80,2.217459
-12.98694,67,2.233943
-83.008575,57,2.247897
-94.697665,70,2.291434
-203.384387,78,2.310635
-81.804595,77,2.329257
-162.647757,95,2.352804
-74.60743,75,2.371603
-303.780483,123,2.428732
-317.307433,99,2.453702
-173.520492,87,2.47563
-142.192196,92,2.497443
33.750879,106,2.524268
-297.32734,104,2.549192
-87.030424,61,2.590405
-116.415687,104,2.616704
-135.458573,78,2.635428
-68.131467,83,2.655813
-166.322162,89,2.67717
-77.255837,77,2.695932
-141.536017,109,2.749277
-141.265242,72,2.76688
-361.844715,82,2.787259
-142.577442,72,2.805134
-92.172135,111,2.831985
-104.696207,73,2.850281
-276.461965,104,2.902597
-286.184036,105,2.928303
-306.015151,91,2.95055
-117.543848,65,2.96616
-66.097668,78,2.984998
-116.818792,113,3.039013
-101.967278,77,3.057952
-347.634151,77,3.076766
-77.609966,74,3.094094
-106.781832,112,3.121658
-289.9944,95,3.14432
-76.574907,66,3.189514
-100.267737,68,3.206107
-225.727174,88,3.229264
-159.898933,75,3.248194
-190.751467,81,3.268324
-61.906012,81,3.288076
-186.38535,88,3.31011
-192.09648,76,3.355433
-112.863886,66,3.371366
-196.348036,110,3.398368
-180.779032,127,3.430167
-77.450124,81,3.449398
-174.283136,107,3.502052
-184.864507,119,3.532279
-230.715278,76,3.550549
-227.41861,112,3.577781
-151.5293,131,3.610912
-69.728358,61,3.652808
-96.896178,98,3.677456
-167.47446,125,3.710146
-124.28289,85,3.731061
-410.267368,109,3.757361
-48.493324,75,3.776067
-127.393273,83,3.823324
-152.270621,73,3.840807
-120.698596,104,3.867122
-135.460279,114,3.895447
-162.268678,83,3.915945
-111.671029,94,3.966217
-84.024191,74,3.984955
-87.00129,73,4.003009
-185.173548,151,4.041553
-194.120761,131,4.07514
-81.25707,71,4.119813
-13.739035,82,4.140545
-75.873231,65,4.156462
-95.925262,133,4.191802
-103.568746,122,4.222564
-286.118553,138,4.284295
-550.013116,116,4.314119
-197.306847,103,4.340419
-185.435873,102,4.365423
-162.520392,65,4.380901
-106.473836,69,4.397846
-86.036397,116,4.45242
-68.834845,75,4.470799
-97.091987,59,4.485022
-58.373609,72,4.502369
-133.408743,94,4.525715
-333.006206,89,4.548543
-132.402781,112,4.602928
-57.331736,79,4.622488
-85.330207,64,4.637785
-123.396685,73,4.655364
-304.790352,126,4.686599
-237.237825,87,4.733739
-105.594065,131,4.768506
-115.094536,96,4.791727
-165.539383,109,4.81851
-76.230342,86,4.840037
-84.6343,98,4.89091
-167.951732,86,4.911556
-205.076948,113,4.939799
-81.354076,70,4.956928
-354.166451,95,4.980342
-147.798446,70,4.997445
-81.938312,136,5.057835
-206.797652,86,5.078736
-114.750465,133,5.111123
-139.869145,72,5.128736
-34.760123,84,5.149369
-44.924307,109,5.203046
-100.259101,95,5.226657
-101.337041,76,5.244839
-119.655841,76,5.263714
-78.999141,130,5.296418
-116.327698,75,5.314044
-206.051858,114,5.369952
-331.855087,90,5.392032
-337.980833,115,5.420421
-111.035848,84,5.440867
-193.071418,111,5.468137
-137.499007,92,5.517902
-147.791069,102,5.543592
-176.001738,114,5.571496
-236.646597,87,5.592637
-55.567071,151,5.656983
-295.912242,85,5.678683
-104.096614,90,5.701455
-117.219938,108,5.728822
-136.746538,89,5.750988
-182.559632,109,5.778291
-106.875202,107,5.832602
-48.888797,111,5.86023
-215.965332,68,5.877847
-241.362951,151,5.918623
-206.119531,82,5.964866
-100.294227,83,5.985745
-68.636786,71,6.00332
-182.550281,72,6.021551
-93.757553,93,6.044661
-78.525954,77,6.063623
-65.635567,67,6.079883
-2.603617,83,6.127065
-353.708865,88,6.149913
-92.386383,84,6.169992
-266.658778,72,6.187642
-130.152069,120,6.217441
-91.703851,79,6.23673
-306.71755,82,6.283838
-92.225529,60,6.29848
-193.163644,94,6.321706
-181.29059,71,6.339331
-37.483832,69,6.356233
-145.604211,90,6.378569
-119.919644,83,6.424496
-235.646286,91,6.447822
-72.143511,65,6.463794
-182.735988,92,6.486712
-115.76139,100,6.511301
-44.805311,95,6.535361
-246.502136,90,6.583354
-114.385996,81,6.603539
